example_index,key,video_id,question,choices,task,correct_choice,pred112,pred224,acc112,acc224,gold_label,gate_column,gate_threshold,low_confidence_when,gate_fs,challenger_fs,default_gate_value,default_low_confidence,default_challenger_agree,fs224_gate_value,fs224_low_confidence,fs112_fs224_agree,verifier,decision,pred_label,verifier_choice,verifier_confidence,verifier_reason,min_fs112_verifier_confidence,fs112_confidence_fallback,fs112_confidence_fallback_reason,parse_error,default_fs,routed_fs,routed_acc,selective_oracle_fs,selective_oracle_acc,full_oracle_acc,source_112,source_224,raw_response,_routed_row_index,latency_case,latency_sample_index,case_full_count,case_full_ratio,case_sample_count,full_total_count,sample_seed
382,"{""choices"": ""[\""Bhutan\"", \""Indonesia\"", \""China\"", \""India\""]"", ""correct_choice"": ""A"", ""question"": ""Where does the vlogger travel to?"", ""video_id"": ""USfvmoalqsw""}",USfvmoalqsw,Where does the vlogger travel to?,"[""Bhutan"", ""Indonesia"", ""China"", ""India""]","key information retrieval, event understanding",A,A,A,1.0,1.0,tie,prob_margin,0.3,lt,224,112,0.9954210118157789,False,True,0.9954210118157789,False,True,llm,accept_fs224_high_confidence,route_224,,,,0.0,False,,,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,,382,case1_high_confidence,29,404,0.5466847091,30,739,2026
11,"{""choices"": ""[\""They are performers\"", \""They are the recipients of the award\"", \""They are presenters\"", \""They are troublemakers\""]"", ""correct_choice"": ""C"", ""question"": ""Who are the two people dressing as animals?"", ""video_id"": ""-WnyRMZqV1U""}",-WnyRMZqV1U,Who are the two people dressing as animals?,"[""They are performers"", ""They are the recipients of the award"", ""They are presenters"", ""They are troublemakers""]","event understanding, entity recognition, reasoning",C,A,A,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.15507039427757263,True,True,0.15507039427757263,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,0.0,False,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,,11,case2_low_confidence_agree,0,185,0.2503382950,30,739,2026
694,"{""choices"": ""[\""White\"", \""Yellow\"", \""Red\"", \""Green\""]"", ""correct_choice"": ""D"", ""question"": ""What is the background color of \""EXIT\"" on the door in the picture when the bearded man speaks?"", ""video_id"": ""vaL_vSdZKZo""}",vaL_vSdZKZo,"What is the background color of ""EXIT"" on the door in the picture when the bearded man speaks?","[""White"", ""Yellow"", ""Red"", ""Green""]",entity recognition,D,C,C,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.27442997694015503,True,True,0.27442997694015503,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,0.0,False,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,,694,case2_low_confidence_agree,1,185,0.2503382950,30,739,2026
548,"{""choices"": ""[\""Switch from indoor to the park\"", \""Switch from the road to the park\"", \""Transition from road to indoor\"", \""Transition from indoor to road\""]"", ""correct_choice"": ""C"", ""question"": ""What changes have occurred in the scene from the scene when a woman is interviewed with words of 'LEBANON, NJ 5:03PM' and just turn to 'LEBANON, NJ 5:04PM'?"", ""video_id"": ""moALQl818ZY""}",moALQl818ZY,"What changes have occurred in the scene from the scene when a woman is interviewed with words of 'LEBANON, NJ 5:03PM' and just turn to 'LEBANON, NJ 5:04PM'?","[""Switch from indoor to the park"", ""Switch from the road to the park"", ""Transition from road to indoor"", ""Transition from indoor to road""]","event understanding, key information retrieval",C,C,C,1.0,1.0,tie,prob_margin,0.3,lt,224,112,0.21762093901634216,True,True,0.21762093901634216,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,0.0,False,,,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,,548,case2_low_confidence_agree,2,185,0.2503382950,30,739,2026
688,"{""choices"": ""[\""10\"", \""12\"", \""11\"", \""13\""]"", ""correct_choice"": ""C"", ""question"": ""How many people dragged the blue and white wooden boat ashore at the same time?"", ""video_id"": ""vaL_vSdZKZo""}",vaL_vSdZKZo,How many people dragged the blue and white wooden boat ashore at the same time?,"[""10"", ""12"", ""11"", ""13""]",entity recognition,C,B,B,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.03879043459892273,True,True,0.03879043459892273,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,0.0,False,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,,688,case2_low_confidence_agree,3,185,0.2503382950,30,739,2026
366,"{""choices"": ""[\""A skull and bones\"", \""A cat\"", \""A word\"", \""A Dog\""]"", ""correct_choice"": ""A"", ""question"": ""There is a scene of of cutting trees to get the sap in the video. Immediately after it there is a scene of man's arm. What's tattooed on the man's arm?"", ""video_id"": ""TiQBTesZUJQ""}",TiQBTesZUJQ,There is a scene of of cutting trees to get the sap in the video. Immediately after it there is a scene of man's arm. What's tattooed on the man's arm?,"[""A skull and bones"", ""A cat"", ""A word"", ""A Dog""]","entity recognition, event understanding",A,A,A,1.0,1.0,tie,prob_margin,0.3,lt,224,112,0.0,True,True,0.0,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,0.0,False,,,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,,366,case2_low_confidence_agree,4,185,0.2503382950,30,739,2026
239,"{""choices"": ""[\""Sushi\"", \""Hitsumabushi\"", \""Yakiniku\"", \""Spicy ramen\""]"", ""correct_choice"": ""D"", ""question"": ""What does the vlogger order in the restaurant?"", ""video_id"": ""Mcggugol2ts""}",Mcggugol2ts,What does the vlogger order in the restaurant?,"[""Sushi"", ""Hitsumabushi"", ""Yakiniku"", ""Spicy ramen""]",entity recognition,D,D,D,1.0,1.0,tie,prob_margin,0.3,lt,224,112,0.1493733823299408,True,True,0.1493733823299408,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,0.0,False,,,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,,239,case2_low_confidence_agree,5,185,0.2503382950,30,739,2026
454,"{""choices"": ""[\""M\"", \""N\"", \""V\"", \""W\""]"", ""correct_choice"": ""D"", ""question"": ""What letter appears on the computer after the girl with orange hair comes down from the bed and turns on the computer?"", ""video_id"": ""_zrgbA3FMVE""}",_zrgbA3FMVE,What letter appears on the computer after the girl with orange hair comes down from the bed and turns on the computer?,"[""M"", ""N"", ""V"", ""W""]","key information retrieval, event understanding",D,A,A,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.1469784826040268,True,True,0.1469784826040268,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,0.0,False,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,,454,case2_low_confidence_agree,6,185,0.2503382950,30,739,2026
282,"{""choices"": ""[\""The glasses are round\"", \""The glasses are square\"", \""The glasses are triangular\"", \""The last Asian speaker in the video is not wearing glasses\""]"", ""correct_choice"": ""A"", ""question"": ""What type of glasses frames does the last Asian speaker in the video have?"", ""video_id"": ""QB7FoIpx8os""}",QB7FoIpx8os,What type of glasses frames does the last Asian speaker in the video have?,"[""The glasses are round"", ""The glasses are square"", ""The glasses are triangular"", ""The last Asian speaker in the video is not wearing glasses""]","entity recognition, event understanding",A,D,D,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.10300835967063904,True,True,0.10300835967063904,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,0.0,False,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,,282,case2_low_confidence_agree,7,185,0.2503382950,30,739,2026
413,"{""choices"": ""[\""Red\"", \""Blue\"", \""Green\"", \""Yellow\""]"", ""correct_choice"": ""D"", ""question"": ""What color is the wall light around the stage?"", ""video_id"": ""YlQugR7KSKg""}",YlQugR7KSKg,What color is the wall light around the stage?,"[""Red"", ""Blue"", ""Green"", ""Yellow""]",entity recognition,D,D,D,1.0,1.0,tie,prob_margin,0.3,lt,224,112,0.17920124530792236,True,True,0.17920124530792236,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,0.0,False,,,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,,413,case2_low_confidence_agree,8,185,0.2503382950,30,739,2026
420,"{""choices"": ""[\""By an arrow\"", \""By a spear\"", \""By a stone\"", \""By a gun\""]"", ""correct_choice"": ""B"", ""question"": ""How is the second guard killed?"", ""video_id"": ""Za2Z_JRxCuk""}",Za2Z_JRxCuk,How is the second guard killed?,"[""By an arrow"", ""By a spear"", ""By a stone"", ""By a gun""]","entity recognition, event understanding",B,A,A,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.07672661542892456,True,True,0.07672661542892456,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,0.0,False,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,,420,case2_low_confidence_agree,9,185,0.2503382950,30,739,2026
438,"{""choices"": ""[\""They go for fishing\"", \""They go for shopping\"", \""They go for swimming\"", \""They go for finding food\""]"", ""correct_choice"": ""C"", ""question"": ""What does the vlogger team do before going to a tailer store?"", ""video_id"": ""_T2Avd3tFHc""}",_T2Avd3tFHc,What does the vlogger team do before going to a tailer store?,"[""They go for fishing"", ""They go for shopping"", ""They go for swimming"", ""They go for finding food""]",event understanding,C,B,B,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.0,True,True,0.0,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,0.0,False,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,,438,case2_low_confidence_agree,10,185,0.2503382950,30,739,2026
571,"{""choices"": ""[\""A plastic bag\"", \""A suitcase\"", \""A basket\"", \""A leather bag\""]"", ""correct_choice"": ""B"", ""question"": ""When the genie of the magic lamp comes on stage for the curtain call, what is he holding in his hand?"", ""video_id"": ""o-gLbgpzCc8""}",o-gLbgpzCc8,"When the genie of the magic lamp comes on stage for the curtain call, what is he holding in his hand?","[""A plastic bag"", ""A suitcase"", ""A basket"", ""A leather bag""]",entity recognition,B,D,D,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.08384564518928528,True,True,0.08384564518928528,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,0.0,False,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,,571,case2_low_confidence_agree,11,185,0.2503382950,30,739,2026
658,"{""choices"": ""[\""Zoey\"", \""Boss Baby\"", \""JJ\"", \""Pablo\""]"", ""correct_choice"": ""C"", ""question"": ""Who is pushing over by Janice?"", ""video_id"": ""uusf1qG_uZ4""}",uusf1qG_uZ4,Who is pushing over by Janice?,"[""Zoey"", ""Boss Baby"", ""JJ"", ""Pablo""]",entity recognition,C,D,D,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.043998777866363525,True,True,0.043998777866363525,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,0.0,False,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,,658,case2_low_confidence_agree,12,185,0.2503382950,30,739,2026
83,"{""choices"": ""[\""All the guests\"", \""Male host\"", \""All of them\"", \""Hostess\""]"", ""correct_choice"": ""B"", ""question"": ""Who applauded for Edson Santana de Moraes when he took the stage to accept the award?"", ""video_id"": ""7HjNIPIgUg4""}",7HjNIPIgUg4,Who applauded for Edson Santana de Moraes when he took the stage to accept the award?,"[""All the guests"", ""Male host"", ""All of them"", ""Hostess""]",entity recognition,B,A,A,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.05886146426200867,True,True,0.05886146426200867,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,0.0,False,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,,83,case2_low_confidence_agree,13,185,0.2503382950,30,739,2026
409,"{""choices"": ""[\""1\"", \""3\"", \""2\"", \""4\""]"", ""correct_choice"": ""C"", ""question"": ""How many Nobel Prizes in physiology or medicine have been awarded?"", ""video_id"": ""YlQugR7KSKg""}",YlQugR7KSKg,How many Nobel Prizes in physiology or medicine have been awarded?,"[""1"", ""3"", ""2"", ""4""]",event understanding,C,D,D,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.08809298276901245,True,True,0.08809298276901245,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,0.0,False,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,,409,case2_low_confidence_agree,14,185,0.2503382950,30,739,2026
93,"{""choices"": ""[\""On the left side of the second floor, from the perspective of the camera view\"", \""On the right side of the second floor, from the perspective of the camera view\"", \""There was no command\"", \""Right in the middle of the second floor\""]"", ""correct_choice"": ""D"", ""question"": ""Where does the orchestra conductor stand?"", ""video_id"": ""8NHmfpkxTSw""}",8NHmfpkxTSw,Where does the orchestra conductor stand?,"[""On the left side of the second floor, from the perspective of the camera view"", ""On the right side of the second floor, from the perspective of the camera view"", ""There was no command"", ""Right in the middle of the second floor""]",entity recognition,D,A,A,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.0,True,True,0.0,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,0.0,False,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,,93,case2_low_confidence_agree,15,185,0.2503382950,30,739,2026
597,"{""choices"": ""[\""They stands and watch\"", \""There is no audience near the stage\"", \""They sit on chairs and watch\"", \""They try to step onto the stage and watch\""]"", ""correct_choice"": ""A"", ""question"": ""How does the audience near the stage at the first floor watch the performance?"", ""video_id"": ""rk24OUu_kJQ""}",rk24OUu_kJQ,How does the audience near the stage at the first floor watch the performance?,"[""They stands and watch"", ""There is no audience near the stage"", ""They sit on chairs and watch"", ""They try to step onto the stage and watch""]",entity recognition,A,A,A,1.0,1.0,tie,prob_margin,0.3,lt,224,112,0.11693555116653442,True,True,0.11693555116653442,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,0.0,False,,,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,,597,case2_low_confidence_agree,16,185,0.2503382950,30,739,2026
591,"{""choices"": ""[\""After switching sides, Liverpool capitalized on a defensive lapse by Arsenal. A midfielder intercepted the ball and played a through pass into the penalty area, where a forward calmly slotted the ball into the net, putting the Reds ahead. Trailing behind, Arsenal intensified their offensive efforts and successfully equalized. As the match entered its closing stages, Liverpool scored again. After a combination play on the right flank, a player found himself one-on-one with the goalkeeper. From a tight angle, his shot struck the inside of the far post and nestled into the back of the net, sealing the score at 2-1.\"", \""Shortly after the game resumed, Liverpool's midfield launched a swift attack. After a series of exquisite passes, the team's top striker headed the ball into the net inside the penalty area, establishing a valuable 1-0 lead for the team. As the game progressed, Arsenal intensified their offensive efforts, but Liverpool's defensive line remained solid. Towards the end of the match, Liverpool capitalized on another opportunity. A cross from the flank found another forward, who poked the ball into the goal from close range inside the six-yard box, securing a 2-0 victory.\"", \""In the second half, Liverpool displayed a more aggressive attacking stance, particularly showcasing greater organization and creativity in midfield. As the game progressed towards its final stages, Liverpool's offensive pressure gradually intensified, resulting in threats near the penalty area. One particular instance saw a free kick from Liverpool leading to an own goal by an Arsenal player in the penalty area. This goal laid the foundation for Liverpool's victory. Later in the game's dying moments, Liverpool once again scored another goal, resulting in a 2-0 victory.\"", \""In the second half, Arsenal displayed a more proactive and aggressive attacking approach, particularly in the midfield, where they demonstrated stronger organization and creativity, leading to the opening goal. However, as the match neared its final stages, Liverpool's attacking pressure steadily increased, resulting in threats around the penalty area. In one such instance, a Liverpool free kick led to an own goal by an Arsenal player inside the box, ultimately ending the game in a 1-1 draw.\""]"", ""correct_choice"": ""C"", ""question"": ""What happens in the second half of the game?"", ""video_id"": ""rSE2YPcv89U""}",rSE2YPcv89U,What happens in the second half of the game?,"[""After switching sides, Liverpool capitalized on a defensive lapse by Arsenal. A midfielder intercepted the ball and played a through pass into the penalty area, where a forward calmly slotted the ball into the net, putting the Reds ahead. Trailing behind, Arsenal intensified their offensive efforts and successfully equalized. As the match entered its closing stages, Liverpool scored again. After a combination play on the right flank, a player found himself one-on-one with the goalkeeper. From a tight angle, his shot struck the inside of the far post and nestled into the back of the net, sealing the score at 2-1."", ""Shortly after the game resumed, Liverpool's midfield launched a swift attack. After a series of exquisite passes, the team's top striker headed the ball into the net inside the penalty area, establishing a valuable 1-0 lead for the team. As the game progressed, Arsenal intensified their offensive efforts, but Liverpool's defensive line remained solid. Towards the end of the match, Liverpool capitalized on another opportunity. A cross from the flank found another forward, who poked the ball into the goal from close range inside the six-yard box, securing a 2-0 victory."", ""In the second half, Liverpool displayed a more aggressive attacking stance, particularly showcasing greater organization and creativity in midfield. As the game progressed towards its final stages, Liverpool's offensive pressure gradually intensified, resulting in threats near the penalty area. One particular instance saw a free kick from Liverpool leading to an own goal by an Arsenal player in the penalty area. This goal laid the foundation for Liverpool's victory. Later in the game's dying moments, Liverpool once again scored another goal, resulting in a 2-0 victory."", ""In the second half, Arsenal displayed a more proactive and aggressive attacking approach, particularly in the midfield, where they demonstrated stronger organization and creativity, leading to the opening goal. However, as the match neared its final stages, Liverpool's attacking pressure steadily increased, resulting in threats around the penalty area. In one such instance, a Liverpool free kick led to an own goal by an Arsenal player inside the box, ultimately ending the game in a 1-1 draw.""]",summarization,C,A,A,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.13033854961395264,True,True,0.13033854961395264,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,0.0,False,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,,591,case2_low_confidence_agree,17,185,0.2503382950,30,739,2026
332,"{""choices"": ""[\""Gross\"", \""Dunk\"", \""Steele\"", \""Webster\""]"", ""correct_choice"": ""A"", ""question"": ""Who is hit by Thiago and therefore, Thiago gets a warn?"", ""video_id"": ""T1yhBv1ytzw""}",T1yhBv1ytzw,"Who is hit by Thiago and therefore, Thiago gets a warn?","[""Gross"", ""Dunk"", ""Steele"", ""Webster""]",entity recognition,A,B,B,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.15504874289035797,True,True,0.15504874289035797,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,0.0,False,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,,332,case2_low_confidence_agree,18,185,0.2503382950,30,739,2026
328,"{""choices"": ""[\""1 minute\"", \""0 minute\"", \""2 minute\"", \""3 minute\""]"", ""correct_choice"": ""B"", ""question"": ""What is the stoppage time for the first half?"", ""video_id"": ""T1yhBv1ytzw""}",T1yhBv1ytzw,What is the stoppage time for the first half?,"[""1 minute"", ""0 minute"", ""2 minute"", ""3 minute""]",key information retrieval,B,C,C,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.08964809775352478,True,True,0.08964809775352478,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,0.0,False,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,,328,case2_low_confidence_agree,19,185,0.2503382950,30,739,2026
507,"{""choices"": ""[\""She plays with her mobile phone\"", \""She reads a book\"", \""She cooks some food\"", \""She washes her face\""]"", ""correct_choice"": ""D"", ""question"": ""What does the vlogger do after putting things into the washing machine?"", ""video_id"": ""gbDR39yIs3Y""}",gbDR39yIs3Y,What does the vlogger do after putting things into the washing machine?,"[""She plays with her mobile phone"", ""She reads a book"", ""She cooks some food"", ""She washes her face""]",event understanding,D,D,D,1.0,1.0,tie,prob_margin,0.3,lt,224,112,0.24281510710716248,True,True,0.24281510710716248,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,0.0,False,,,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,,507,case2_low_confidence_agree,20,185,0.2503382950,30,739,2026
155,"{""choices"": ""[\""Justin Bieber\"", \""Juan Geck\"", \""Christina Aguilera\"", \""Demi Lovato\""]"", ""correct_choice"": ""A"", ""question"": ""Who is the original singer of the song 'Anyone' that one of the contestants sings in the video?"", ""video_id"": ""EwskdNETNx8""}",EwskdNETNx8,Who is the original singer of the song 'Anyone' that one of the contestants sings in the video?,"[""Justin Bieber"", ""Juan Geck"", ""Christina Aguilera"", ""Demi Lovato""]","key information retrieval, reasoning",A,A,A,1.0,1.0,tie,prob_margin,0.3,lt,224,112,0.21848860383033752,True,True,0.21848860383033752,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,0.0,False,,,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,,155,case2_low_confidence_agree,21,185,0.2503382950,30,739,2026
607,"{""choices"": ""[\""Guitar\"", \""Drum kit\"", \""Bass\"", \""Piano\""]"", ""correct_choice"": ""C"", ""question"": ""What instrument does the first person who wears black outfit play?"", ""video_id"": ""rk24OUu_kJQ""}",rk24OUu_kJQ,What instrument does the first person who wears black outfit play?,"[""Guitar"", ""Drum kit"", ""Bass"", ""Piano""]",entity recognition,C,A,A,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.11603724956512451,True,True,0.11603724956512451,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,0.0,False,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,,607,case2_low_confidence_agree,22,185,0.2503382950,30,739,2026
349,"{""choices"": ""[\""No\"", \""Yes\"", \""Currently in contact with the outside world\"", \""Not sure\""]"", ""correct_choice"": ""B"", ""question"": ""Did the islanders accept help from the outside?"", ""video_id"": ""TZ0j6kr4ZJ0""}",TZ0j6kr4ZJ0,Did the islanders accept help from the outside?,"[""No"", ""Yes"", ""Currently in contact with the outside world"", ""Not sure""]","reasoning, event understanding",B,B,B,1.0,1.0,tie,prob_margin,0.3,lt,224,112,0.2930915653705597,True,True,0.2930915653705597,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,0.0,False,,,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,,349,case2_low_confidence_agree,23,185,0.2503382950,30,739,2026
21,"{""choices"": ""[\""Blue\"", \""Pink\"", \""Red\"", \""Write\""]"", ""correct_choice"": ""C"", ""question"": ""After the performance of TV headgear, what color are the lights in the next scene?"", ""video_id"": ""16Z-XQh9jhk""}",16Z-XQh9jhk,"After the performance of TV headgear, what color are the lights in the next scene?","[""Blue"", ""Pink"", ""Red"", ""Write""]",event understanding,C,A,A,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.09777984023094177,True,True,0.09777984023094177,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,0.0,False,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,,21,case2_low_confidence_agree,24,185,0.2503382950,30,739,2026
434,"{""choices"": ""[\""Left hand\"", \""Right leg\"", \""Right hand\"", \""Left leg\""]"", ""correct_choice"": ""C"", ""question"": ""Mikhail has a broken ___."", ""video_id"": ""_T2Avd3tFHc""}",_T2Avd3tFHc,Mikhail has a broken ___.,"[""Left hand"", ""Right leg"", ""Right hand"", ""Left leg""]",entity recognition,C,B,B,0.0,0.0,tie,prob_margin,0.3,lt,224,112,0.1098407655954361,True,True,0.1098407655954361,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,0.0,False,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,,434,case2_low_confidence_agree,25,185,0.2503382950,30,739,2026
