example_index,key,video_id,question,choices,task,correct_choice,pred112,pred224,acc112,acc224,gold_label,gate_column,gate_threshold,low_confidence_when,fs224_gate_value,fs224_low_confidence,fs112_fs224_agree,verifier,decision,pred_label,verifier_choice,verifier_confidence,verifier_reason,parse_error,default_fs,routed_fs,routed_acc,selective_oracle_fs,selective_oracle_acc,full_oracle_acc,source_112,source_224,raw_response
699,"{""choices"": ""[\""模范员工\"", \""优秀工作者\"", \""荣誉驾驶员\"", \""勇敢者\"", \""卓越贡献者\"", \""\\\""先进生产者\\\""\"", \""杰出先锋\"", \""优秀表现者\""]"", ""correct_choice"": ""F"", ""question"": ""What Chinese characters are written on the car driven by a man in black with a license plate number starting with \""JW4\"" and travelling in the same direction as me?"", ""video_id"": ""BV18B4y1E79s""}",BV18B4y1E79s,"What Chinese characters are written on the car driven by a man in black with a license plate number starting with ""JW4"" and travelling in the same direction as me?","[""模范员工"", ""优秀工作者"", ""荣誉驾驶员"", ""勇敢者"", ""卓越贡献者"", ""\""先进生产者\"""", ""杰出先锋"", ""优秀表现者""]",Driving / Text Perception,F,C,F,0.0,1.0,route_224,prob_margin,0.4,lt,0.32558581233024597,True,False,llm,llm_verifier_disagreement,route_224,Y,0.82,"Y has much stronger confidence margins and lower entropy, so it is more likely correct.",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.82,""reason"":""Y has much stronger confidence margins and lower entropy, so it is more likely correct.""}"
700,"{""choices"": ""[\""Blue and green hat\"", \""Green and black hat\"", \""Black and gray hat\"", \""Blue and white hat\"", \""Red and black hat\"", \""White and black hat\"", \""Blue and black hat\""]"", ""correct_choice"": ""G"", ""question"": ""What color hat is the person with the kid in the pink spotted top in the back seat wearing?"", ""video_id"": ""BV18B4y1E79s""}",BV18B4y1E79s,What color hat is the person with the kid in the pink spotted top in the back seat wearing?,"[""Blue and green hat"", ""Green and black hat"", ""Black and gray hat"", ""Blue and white hat"", ""Red and black hat"", ""White and black hat"", ""Blue and black hat""]",Driving / Entity Perception,G,G,F,1.0,0.0,route_112,prob_margin,0.4,lt,0.04877004027366638,True,False,llm,llm_verifier_disagreement,route_112,Y,0.67,"Y has a much larger probability and logit margin, suggesting stronger support despite similar top1 probability.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.67,""reason"":""Y has a much larger probability and logit margin, suggesting stronger support despite similar top1 probability.""}"
715,"{""choices"": ""[\""Dumpling\"", \""Pasta\"", \""Soup\"", \""Pizza\"", \""Rice\"", \""Noodle\"", \""Bun\""]"", ""correct_choice"": ""F"", ""question"": ""In the video, what did the protagonist eat at the first restaurant he went to?"", ""video_id"": ""BV18bmVY7EMy""}",BV18bmVY7EMy,"In the video, what did the protagonist eat at the first restaurant he went to?","[""Dumpling"", ""Pasta"", ""Soup"", ""Pizza"", ""Rice"", ""Noodle"", ""Bun""]",Life Record / Event Perception,F,F,A,1.0,0.0,route_112,prob_margin,0.4,lt,0.11352741718292236,True,False,llm,llm_verifier_disagreement,route_112,Y,0.84,"Y has much stronger confidence margins and lower entropy, so it is more likely correct.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.84,""reason"":""Y has much stronger confidence margins and lower entropy, so it is more likely correct.""}"
720,"{""choices"": ""[\""2 and 3\"", \""1 and 2\"", \""3 and 5\"", \""1 and 3\"", \""2 and 5\"", \""2 and 4\"", \""1 and 5\""]"", ""correct_choice"": ""A"", ""question"": ""In the video, what two dairy products did the protagonist buy in the first store? 1. Fresh milk, 2. Yogurt lumps, 3. Freshly brewed yogurt, 4. Fruit milk, 5. Fruit yogurt"", ""video_id"": ""BV18bmVY7EMy""}",BV18bmVY7EMy,"In the video, what two dairy products did the protagonist buy in the first store? 1. Fresh milk, 2. Yogurt lumps, 3. Freshly brewed yogurt, 4. Fruit milk, 5. Fruit yogurt","[""2 and 3"", ""1 and 2"", ""3 and 5"", ""1 and 3"", ""2 and 5"", ""2 and 4"", ""1 and 5""]",Life Record / Hallucination,A,E,A,0.0,1.0,route_224,prob_margin,0.4,lt,0.26423513889312744,True,False,llm,llm_verifier_disagreement,route_112,Y,0.57,"Y has slightly higher top1 probability and lower entropy, suggesting a bit stronger confidence.",,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.57,""reason"":""Y has slightly higher top1 probability and lower entropy, suggesting a bit stronger confidence.""}"
723,"{""choices"": ""[\""3 boxes\"", \""6 boxes\"", \""4 boxes\"", \""5 boxes\"", \""8 boxes\"", \""7 boxes\""]"", ""correct_choice"": ""C"", ""question"": ""In the video, when the protagonist returned to the hotel after dinner, how many boxes of medicine did he buy?"", ""video_id"": ""BV18bmVY7EMy""}",BV18bmVY7EMy,"In the video, when the protagonist returned to the hotel after dinner, how many boxes of medicine did he buy?","[""3 boxes"", ""6 boxes"", ""4 boxes"", ""5 boxes"", ""8 boxes"", ""7 boxes""]",Life Record / Event Perception,C,C,A,1.0,0.0,route_112,prob_margin,0.4,lt,0.0,True,False,llm,llm_verifier_disagreement,route_112,X,0.58,"X has slightly stronger confidence signals: higher top1_prob, nonzero margin, and lower entropy than Y.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.58,""reason"":""X has slightly stronger confidence signals: higher top1_prob, nonzero margin, and lower entropy than Y.""}"
724,"{""choices"": ""[\""07:52\"", \""08:00\"", \""07:58\"", \""07:55\"", \""07:51\"", \""07:53\"", \""07:50\"", \""07:45\""]"", ""correct_choice"": ""A"", ""question"": ""At what point did the animal climb up the pole?"", ""video_id"": ""BV18c411h7Kj""}",BV18c411h7Kj,At what point did the animal climb up the pole?,"[""07:52"", ""08:00"", ""07:58"", ""07:55"", ""07:51"", ""07:53"", ""07:50"", ""07:45""]",Animal & Pet / Time Perception,A,A,C,1.0,0.0,route_112,prob_margin,0.4,lt,0.025902658700942993,True,False,llm,llm_verifier_disagreement,route_112,Y,0.53,"Y has slightly higher top1_prob and prob_margin, though the difference is very small.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.53,""reason"":""Y has slightly higher top1_prob and prob_margin, though the difference is very small.""}"
750,"{""choices"": ""[\""Center\"", \""Right\"", \""Back\"", \""Nearby\"", \""Front\"", \""Left\"", \""Beside\""]"", ""correct_choice"": ""F"", ""question"": ""When the two boys are talking in the video, on which side of the boy in orange clothes is the boy in orange clothes sitting?"", ""video_id"": ""BV19S4y1g7S9""}",BV19S4y1g7S9,"When the two boys are talking in the video, on which side of the boy in orange clothes is the boy in orange clothes sitting?","[""Center"", ""Right"", ""Back"", ""Nearby"", ""Front"", ""Left"", ""Beside""]",Humor/funny / Entity Cognition,F,G,F,0.0,1.0,route_224,prob_margin,0.4,lt,0.0,True,False,llm,llm_verifier_disagreement,route_112,Y,0.58,"Y has slightly stronger confidence features, and ""beside"" is a plausible spatial relation for two boys talking.",,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.58,""reason"":""Y has slightly stronger confidence features, and \""beside\"" is a plausible spatial relation for two boys talking.""}"
756,"{""choices"": ""[\""11 rows\"", \""6 rows\"", \""12 rows\"", \""8 rows\"", \""9 rows\"", \""7 rows\"", \""10 rows\""]"", ""correct_choice"": ""E"", ""question"": ""In the video, when the protagonist was selecting questions in the category of definition of terms, how many lines did he select in total?"", ""video_id"": ""BV19T4y1o7V4""}",BV19T4y1o7V4,"In the video, when the protagonist was selecting questions in the category of definition of terms, how many lines did he select in total?","[""11 rows"", ""6 rows"", ""12 rows"", ""8 rows"", ""9 rows"", ""7 rows"", ""10 rows""]",Life Record / Text Perception,E,E,A,1.0,0.0,route_112,prob_margin,0.4,lt,0.03208830952644348,True,False,llm,llm_verifier_disagreement,route_224,X,0.58,"X has slightly higher top1 probability and lower entropy; both are uncertain, but X is marginally stronger.",,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.58,""reason"":""X has slightly higher top1 probability and lower entropy; both are uncertain, but X is marginally stronger.""}"
791,"{""choices"": ""[\""8\"", \""2\"", \""3\"", \""4\"", \""6\"", \""7\"", \""5\""]"", ""correct_choice"": ""D"", ""question"": ""How many ropes are there in the deep channel in the diving pool?"", ""video_id"": ""BV19i4y1m7ur""}",BV19i4y1m7ur,How many ropes are there in the deep channel in the diving pool?,"[""8"", ""2"", ""3"", ""4"", ""6"", ""7"", ""5""]",Special Scenes / Entity Perception,D,B,D,0.0,1.0,route_224,prob_margin,0.4,lt,0.0,True,False,llm,llm_verifier_disagreement,route_112,Y,0.67,Y has stronger confidence features overall; 2 ropes is also plausible for a deep channel setup.,,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.67,""reason"":""Y has stronger confidence features overall; 2 ropes is also plausible for a deep channel setup.""}"
816,"{""choices"": ""[\""22 minutes\"", \""26 minutes\"", \""18 minutes\"", \""24 minutes\"", \""27 minutes\"", \""25 minutes\"", \""30 minutes\""]"", ""correct_choice"": ""D"", ""question"": ""In the video, how long did it take for the game character to accept the task of cleaning the student apartment and finish the cleaning?"", ""video_id"": ""BV1AC4y1V7CC""}",BV1AC4y1V7CC,"In the video, how long did it take for the game character to accept the task of cleaning the student apartment and finish the cleaning?","[""22 minutes"", ""26 minutes"", ""18 minutes"", ""24 minutes"", ""27 minutes"", ""25 minutes"", ""30 minutes""]",Electonic/Social Gaming / Time Cognition,D,B,D,0.0,1.0,route_224,prob_margin,0.4,lt,0.030890554189682007,True,False,llm,llm_verifier_disagreement,route_224,X,0.58,X has slightly higher top1 probability and nonzero margins; Y is tied with no margin.,,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.58,""reason"":""X has slightly higher top1 probability and nonzero margins; Y is tied with no margin.""}"
819,"{""choices"": ""[\""11:24\"", \""12:24\"", \""11:14\"", \""12:14\"", \""12:10\"", \""12:04\"", \""12:40\""]"", ""correct_choice"": ""D"", ""question"": ""In the video, the player entered the house, upgraded his skills, and turned on the computer. What time was displayed on the computer?"", ""video_id"": ""BV1AC4y1V7CC""}",BV1AC4y1V7CC,"In the video, the player entered the house, upgraded his skills, and turned on the computer. What time was displayed on the computer?","[""11:24"", ""12:24"", ""11:14"", ""12:14"", ""12:10"", ""12:04"", ""12:40""]",Electonic/Social Gaming / Text Perception,D,B,D,0.0,1.0,route_224,prob_margin,0.4,lt,0.05711224675178528,True,False,llm,llm_verifier_disagreement,route_112,X,0.62,X has stronger top1 probability and margin; Y is less decisive despite lower entropy.,,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.62,""reason"":""X has stronger top1 probability and margin; Y is less decisive despite lower entropy.""}"
834,"{""choices"": ""[\""flash\"", \""tripod\"", \""lens\"", \""photograph\"", \""film\"", \""video recorder\"", \""camera\""]"", ""correct_choice"": ""G"", ""question"": ""What did the girl put on the green box when she was selecting items in the video?"", ""video_id"": ""BV1Ab4y1B76z""}",BV1Ab4y1B76z,What did the girl put on the green box when she was selecting items in the video?,"[""flash"", ""tripod"", ""lens"", ""photograph"", ""film"", ""video recorder"", ""camera""]",Life Record / Entity Perception,G,D,G,0.0,1.0,route_224,prob_margin,0.4,lt,0.11954542994499207,True,False,llm,llm_verifier_disagreement,route_224,Y,0.58,Y has slightly weaker entropy but the answer is more plausible for placing on a box during item selection; X’s photograph is less likely.,,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.58,""reason"":""Y has slightly weaker entropy but the answer is more plausible for placing on a box during item selection; X’s photograph is less likely.""}"
837,"{""choices"": ""[\""rectangle\"", \""square\"", \""circle\"", \""oval\"", \""trapezoid\"", \""hexagon\""]"", ""correct_choice"": ""A"", ""question"": ""What shape of gem is the woman wearing on her hand when she shows her hand in the video?"", ""video_id"": ""BV1Ab4y1B76z""}",BV1Ab4y1B76z,What shape of gem is the woman wearing on her hand when she shows her hand in the video?,"[""rectangle"", ""square"", ""circle"", ""oval"", ""trapezoid"", ""hexagon""]",Life Record / Entity Perception,A,C,A,0.0,1.0,route_224,prob_margin,0.4,lt,0.1764329969882965,True,False,llm,llm_verifier_disagreement,route_224,X,0.58,"X has slightly stronger confidence signals overall (higher top1_prob and lower entropy), though both are close.",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.58,""reason"":""X has slightly stronger confidence signals overall (higher top1_prob and lower entropy), though both are close.""}"
847,"{""choices"": ""[\""How to illustrate mythical creatures on clothes\"", \""How to introduce Phoenix clothes to girls\"", \""How to sew a traditional Phoenix robe\"", \""How to design Phoenix clothes for children\"", \""How to style Phoenix attire for formal events\"", \""How to identify fabrics in Phoenix costumes\"", \""How to teach history through fashion designs\""]"", ""correct_choice"": ""B"", ""question"": ""Why is the boy in the video flipping through the book?"", ""video_id"": ""BV1BD4y187uF""}",BV1BD4y187uF,Why is the boy in the video flipping through the book?,"[""How to illustrate mythical creatures on clothes"", ""How to introduce Phoenix clothes to girls"", ""How to sew a traditional Phoenix robe"", ""How to design Phoenix clothes for children"", ""How to style Phoenix attire for formal events"", ""How to identify fabrics in Phoenix costumes"", ""How to teach history through fashion designs""]",Art & Culture / Event Cognition,B,F,B,0.0,1.0,route_224,prob_margin,0.4,lt,0.06909364461898804,True,False,llm,llm_verifier_disagreement,route_224,Y,0.61,"Y has higher top1_prob and larger margins, suggesting stronger support than X.",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.61,""reason"":""Y has higher top1_prob and larger margins, suggesting stronger support than X.""}"
861,"{""choices"": ""[\""6 roots\"", \""2 roots\"", \""3 roots\"", \""4 roots\"", \""5 roots\"", \""1 root\""]"", ""correct_choice"": ""B"", ""question"": ""How many eggplants did the man in the white turban take when he took the elevator for the first time?"", ""video_id"": ""BV1CK41127St""}",BV1CK41127St,How many eggplants did the man in the white turban take when he took the elevator for the first time?,"[""6 roots"", ""2 roots"", ""3 roots"", ""4 roots"", ""5 roots"", ""1 root""]",Music & TV show / Entity Perception,B,B,A,1.0,0.0,route_112,prob_margin,0.4,lt,0.09611520171165466,True,False,llm,llm_verifier_disagreement,route_224,Y,0.61,"Y has stronger confidence signals overall (higher top1_prob, prob_margin, and logit_margin), so it is more likely correct.",,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.61,""reason"":""Y has stronger confidence signals overall (higher top1_prob, prob_margin, and logit_margin), so it is more likely correct.""}"
886,"{""choices"": ""[\""Crisis Assistance Meal Station\"", \""Relief Operations Feeding Area\"", \""Civil Defense Food Distribution Tent\"", \""Disaster Relief Catering Unit\"", \""Air Defense Brigade Hot Food Supply Point\"", \""Rescue Team Food Logistics Point\"", \""Emergency Rations Support Hub\"", \""Emergency Shelter Meal Center\""]"", ""correct_choice"": ""E"", ""question"": ""In the video, what did the sign on the stall that appeared after the ambulance arrived at the disaster relief site say?"", ""video_id"": ""BV1Cg4y167j3""}",BV1Cg4y167j3,"In the video, what did the sign on the stall that appeared after the ambulance arrived at the disaster relief site say?","[""Crisis Assistance Meal Station"", ""Relief Operations Feeding Area"", ""Civil Defense Food Distribution Tent"", ""Disaster Relief Catering Unit"", ""Air Defense Brigade Hot Food Supply Point"", ""Rescue Team Food Logistics Point"", ""Emergency Rations Support Hub"", ""Emergency Shelter Meal Center""]",Security & Health / Text Perception,E,E,A,1.0,0.0,route_112,prob_margin,0.4,lt,0.13495877385139465,True,False,llm,llm_verifier_disagreement,route_112,X,0.72,"X has stronger confidence signals (higher top1_prob, margin, and lower entropy), and its wording is more specific than Y.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.72,""reason"":""X has stronger confidence signals (higher top1_prob, margin, and lower entropy), and its wording is more specific than Y.""}"
888,"{""choices"": ""[\""peach\"", \""cherry\"", \""plum\"", \""grape\"", \""strawberry\"", \""apple\"", \""watermelon\""]"", ""correct_choice"": ""B"", ""question"": ""In the video, when the child is drinking water from the bottle, what kind of pattern appears on the cup?"", ""video_id"": ""BV1Cg4y167j3""}",BV1Cg4y167j3,"In the video, when the child is drinking water from the bottle, what kind of pattern appears on the cup?","[""peach"", ""cherry"", ""plum"", ""grape"", ""strawberry"", ""apple"", ""watermelon""]",Security & Health / 2D Spatial Perception,B,B,A,1.0,0.0,route_112,prob_margin,0.4,lt,0.0,True,False,llm,llm_verifier_disagreement,route_112,X,0.67,"X has clearly stronger confidence signals (higher top1/prob margin, lower entropy) than Y.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.67,""reason"":""X has clearly stronger confidence signals (higher top1/prob margin, lower entropy) than Y.""}"
889,"{""choices"": ""[\""Cartoon turnip picture\"", \""Cartoon tomato picture\"", \""Cartoon radish picture\"", \""Cartoon carrot picture\"", \""Cartoon banana picture\"", \""Cartoon apple picture\"", \""Cartoon pumpkin picture\""]"", ""correct_choice"": ""D"", ""question"": ""In the video, when the child is holding the cup of water, what is the cartoon pattern on the cardboard box on the right side of the picture?"", ""video_id"": ""BV1Cg4y167j3""}",BV1Cg4y167j3,"In the video, when the child is holding the cup of water, what is the cartoon pattern on the cardboard box on the right side of the picture?","[""Cartoon turnip picture"", ""Cartoon tomato picture"", ""Cartoon radish picture"", ""Cartoon carrot picture"", ""Cartoon banana picture"", ""Cartoon apple picture"", ""Cartoon pumpkin picture""]",Security & Health / 2D Spatial Perception,D,C,D,0.0,1.0,route_224,prob_margin,0.4,lt,0.11770060658454895,True,False,llm,llm_verifier_disagreement,route_224,X,0.62,"X has higher top1 probability and nonzero margin; Y is tied with zero margin, so X is more likely.",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.62,""reason"":""X has higher top1 probability and nonzero margin; Y is tied with zero margin, so X is more likely.""}"
905,"{""choices"": ""[\""2\"", \""1\"", \""3\"", \""10\"", \""5\"", \""0\""]"", ""correct_choice"": ""B"", ""question"": ""In the video, when the subtitle \""Thanks, Boss\"" appeared, how many numbers appeared above the king's head?"", ""video_id"": ""BV1Ci421h7rT""}",BV1Ci421h7rT,"In the video, when the subtitle ""Thanks, Boss"" appeared, how many numbers appeared above the king's head?","[""2"", ""1"", ""3"", ""10"", ""5"", ""0""]",Electonic/Social Gaming / Entity Perception,B,B,A,1.0,0.0,route_112,prob_margin,0.4,lt,0.058650463819503784,True,False,llm,llm_verifier_disagreement,route_112,Y,0.62,"Y has stronger confidence signals (higher top1/prob margin, lower entropy), so 1 is more likely.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.62,""reason"":""Y has stronger confidence signals (higher top1/prob margin, lower entropy), so 1 is more likely.""}"
912,"{""choices"": ""[\""Opposite\"", \""In front\"", \""Behind\"", \""Right\"", \""Next to\"", \""To the side\"", \""Far away\"", \""Left\""]"", ""correct_choice"": ""H"", ""question"": ""In the video, when the girl in the hat is holding a wine glass and talking, on which side of the girl in the hat is the girl in the dark coat?"", ""video_id"": ""BV1Df421v7zF""}",BV1Df421v7zF,"In the video, when the girl in the hat is holding a wine glass and talking, on which side of the girl in the hat is the girl in the dark coat?","[""Opposite"", ""In front"", ""Behind"", ""Right"", ""Next to"", ""To the side"", ""Far away"", ""Left""]",Life Record / Entity Cognition,H,E,H,0.0,1.0,route_224,prob_margin,0.4,lt,0.044816821813583374,True,False,llm,llm_verifier_disagreement,route_224,Y,0.58,"Y has slightly higher top1 probability and lower entropy, suggesting a bit stronger confidence.",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.58,""reason"":""Y has slightly higher top1 probability and lower entropy, suggesting a bit stronger confidence.""}"
915,"{""choices"": ""[\""Log\"", \""Snake\"", \""Turtle\"", \""Rock\"", \""Crocodile\"", \""Alligator\"", \""Hippo\""]"", ""correct_choice"": ""E"", ""question"": ""In the video, when the protagonist is crossing the river, what is under the tree in the middle of the river?"", ""video_id"": ""BV1Df421v7zF""}",BV1Df421v7zF,"In the video, when the protagonist is crossing the river, what is under the tree in the middle of the river?","[""Log"", ""Snake"", ""Turtle"", ""Rock"", ""Crocodile"", ""Alligator"", ""Hippo""]",Life Record / Entity Perception,E,A,E,0.0,1.0,route_224,prob_margin,0.4,lt,0.08995771408081055,True,False,llm,llm_verifier_disagreement,route_224,X,0.53,"X has slightly higher top1 probability and margin; both are close, but X is marginally stronger.",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.53,""reason"":""X has slightly higher top1 probability and margin; both are close, but X is marginally stronger.""}"
922,"{""choices"": ""[\""History and culture\"", \""Information and travel\"", \""Cooking and nature\"", \""Poetry and photography\"", \""Adventure and art\"", \""Fashion and design\"", \""Mystery and travel\"", \""Science and technology\""]"", ""correct_choice"": ""B"", ""question"": ""In the video, after the player clicked on the roadside seagull at the seaside square, a girl in a blue vest ran into the book cart. What kind of books did she buy?"", ""video_id"": ""BV1Dm42137sk""}",BV1Dm42137sk,"In the video, after the player clicked on the roadside seagull at the seaside square, a girl in a blue vest ran into the book cart. What kind of books did she buy?","[""History and culture"", ""Information and travel"", ""Cooking and nature"", ""Poetry and photography"", ""Adventure and art"", ""Fashion and design"", ""Mystery and travel"", ""Science and technology""]",Electonic/Social Gaming / Event Cognition,B,B,G,1.0,0.0,route_112,prob_margin,0.4,lt,0.39793047308921814,True,False,llm,llm_verifier_disagreement,route_224,X,0.62,"X has slightly stronger top1 probability and much lower entropy, suggesting a more confident prediction.",,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.62,""reason"":""X has slightly stronger top1 probability and much lower entropy, suggesting a more confident prediction.""}"
930,"{""choices"": ""[\""2, 3 and 4\"", \""1, 4 and 5\"", \""1, 2 and 4\"", \""2, 4 and 5\"", \""1, 3 and 5\""]"", ""correct_choice"": ""C"", ""question"": ""In the video, where did the player drive the book cart to sell books? 1. Seaside Plaza 2. Yuantan 3. Baili Township 4. Freedom Cafe 5. Laiyi"", ""video_id"": ""BV1Dm42137sk""}",BV1Dm42137sk,"In the video, where did the player drive the book cart to sell books? 1. Seaside Plaza 2. Yuantan 3. Baili Township 4. Freedom Cafe 5. Laiyi","[""2, 3 and 4"", ""1, 4 and 5"", ""1, 2 and 4"", ""2, 4 and 5"", ""1, 3 and 5""]",Electonic/Social Gaming / Hallucination,C,C,B,1.0,0.0,route_112,prob_margin,0.4,lt,0.04784536361694336,True,False,llm,llm_verifier_disagreement,route_112,X,0.72,"X has clearly stronger confidence signals: higher top1_prob, much larger prob_margin and logit_margin, with slightly lower entropy.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.72,""reason"":""X has clearly stronger confidence signals: higher top1_prob, much larger prob_margin and logit_margin, with slightly lower entropy.""}"
