example_index,input_mode,model,video_id,question,choices,correct_choice,key,acc112,acc224,gold_label,raw_pred_label,pred_label,confidence,reason,parse_error,default_fs,routed_fs,routed_acc,source_112,source_224,raw_response
169,question_choices,gpt-5.4-mini,AeEYQ62t8hA,"When James Corden is talking to another man through the door, what is the word in the red area on the door?","[""ST-1"", ""ST-7"", ""ST-5"", ""ST-2""]",D,"{""choices"": ""[\""ST-1\"", \""ST-7\"", \""ST-5\"", \""ST-2\""]"", ""correct_choice"": ""D"", ""question"": ""When James Corden is talking to another man through the door, what is the word in the red area on the door?"", ""video_id"": ""AeEYQ62t8hA""}",0.0,0.0,tie,route_224,route_224,0.98,Requires reading small text on the door in a specific colored area.,,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.98,""reason"":""Requires reading small text on the door in a specific colored area.""}"
170,question_choices,gpt-5.4-mini,Aiem1w_TvaA,How to sum up the second game?,"[""In the second quarter, Curry comes up and hits another three-pointer. The US team continues to maintain aggressive defense. Deron's three-pointer is violated. He makes all three free throws. The US team opens the score to 34-22. Double digits. Newley hits a three-pointer, and Deron quickly responds with a three-pointer. Australia gives it a try. Seeing that Chandler is not on the court, the US team is empty inside. They continuously attack the inside and succeed, but the US team maintains a high shooting rate from the outside. Anthony hits two three-pointers, 47-36, and the US team continues to win. Overwhelm your opponents numerically. Deron scores consecutive points, and the US team fully demonstrates the depth of its bench, leading 56-42 at halftime. Deron scores a team-high 13 points, and Mills contributes 12 points for Australia"", ""In the second quarter, Durant comes up and hits another three-pointer. The US team continues to maintain aggressive defense. Deron's three-pointer is violated. He makes all three free throws. The US team opens the score to 34-22. Double digits. Newley hits a three-pointer, and Deron quickly responds with a three-pointer. Australia gives it a try. Seeing that Chandler is not on the court, the US team is empty inside. They continuously attack the inside and succeed, but the US team maintains a high shooting rate from the outside. Anthony hits two three-pointers, 47-36, and the US team continues to win. Overwhelm your opponents numerically. Deron scores consecutive points, and the US team fully demonstrates the depth of its bench, leading 56-42 at halftime. Deron scores a team-high 13 points, and Mills contributes 12 points for Australia"", ""In the second quarter, James comes up and hits another three-pointer. The US team continues to maintain aggressive defense. Durant's three-pointer is violated. He makes all three free throws. The US team opens the score to 34-22. Double digits. Newley hits a three-pointer, and Deron quickly responds with a three-pointer. Australia gives it a try. Seeing that Chandler is not on the court, the US team is empty inside. They continuously attack the inside and succeed, but the US team maintains a high shooting rate from the outside. Anthony hits two three-pointers, 47-36, and the US team continues to win. Overwhelm your opponents numerically. Deron scores consecutive points, and the US team fully demonstrates the depth of its bench, leading 56-42 at halftime. Deron scores a team-high 13 points, and Mills contributes 12 points for Australia"", ""In the second quarter, Curry comes up and hits another three-pointer. The US team continues to maintain aggressive defense. Deron's three-pointer is violated. He makes all three free throws. The US team opens the score to 34-22. Double digits. Newley hits a three-pointer, and Deron quickly responds with a three-pointer. Australia gives it a try. Seeing that Chandler is not on the court, the US team is empty inside. They continuously attack the inside and succeed, but the US team maintains a high shooting rate from the outside. Anthony hits two three-pointers, 47-36, and the US team continues to win. Overwhelm your opponents numerically. Deron scores consecutive points, and the US team fully demonstrates the depth of its bench, leading 56-42 at halftime. Deron scores a team-high 13 points, and Mills contributes 12 points for Australia""]",B,"{""choices"": ""[\""In the second quarter, Curry comes up and hits another three-pointer. The US team continues to maintain aggressive defense. Deron's three-pointer is violated. He makes all three free throws. The US team opens the score to 34-22. Double digits. Newley hits a three-pointer, and Deron quickly responds with a three-pointer. Australia gives it a try. Seeing that Chandler is not on the court, the US team is empty inside. They continuously attack the inside and succeed, but the US team maintains a high shooting rate from the outside. Anthony hits two three-pointers, 47-36, and the US team continues to win. Overwhelm your opponents numerically. Deron scores consecutive points, and the US team fully demonstrates the depth of its bench, leading 56-42 at halftime. Deron scores a team-high 13 points, and Mills contributes 12 points for Australia\"", \""In the second quarter, Durant comes up and hits another three-pointer. The US team continues to maintain aggressive defense. Deron's three-pointer is violated. He makes all three free throws. The US team opens the score to 34-22. Double digits. Newley hits a three-pointer, and Deron quickly responds with a three-pointer. Australia gives it a try. Seeing that Chandler is not on the court, the US team is empty inside. They continuously attack the inside and succeed, but the US team maintains a high shooting rate from the outside. Anthony hits two three-pointers, 47-36, and the US team continues to win. Overwhelm your opponents numerically. Deron scores consecutive points, and the US team fully demonstrates the depth of its bench, leading 56-42 at halftime. Deron scores a team-high 13 points, and Mills contributes 12 points for Australia\"", \""In the second quarter, James comes up and hits another three-pointer. The US team continues to maintain aggressive defense. Durant's three-pointer is violated. He makes all three free throws. The US team opens the score to 34-22. Double digits. Newley hits a three-pointer, and Deron quickly responds with a three-pointer. Australia gives it a try. Seeing that Chandler is not on the court, the US team is empty inside. They continuously attack the inside and succeed, but the US team maintains a high shooting rate from the outside. Anthony hits two three-pointers, 47-36, and the US team continues to win. Overwhelm your opponents numerically. Deron scores consecutive points, and the US team fully demonstrates the depth of its bench, leading 56-42 at halftime. Deron scores a team-high 13 points, and Mills contributes 12 points for Australia\"", \""In the second quarter, Curry comes up and hits another three-pointer. The US team continues to maintain aggressive defense. Deron's three-pointer is violated. He makes all three free throws. The US team opens the score to 34-22. Double digits. Newley hits a three-pointer, and Deron quickly responds with a three-pointer. Australia gives it a try. Seeing that Chandler is not on the court, the US team is empty inside. They continuously attack the inside and succeed, but the US team maintains a high shooting rate from the outside. Anthony hits two three-pointers, 47-36, and the US team continues to win. Overwhelm your opponents numerically. Deron scores consecutive points, and the US team fully demonstrates the depth of its bench, leading 56-42 at halftime. Deron scores a team-high 13 points, and Mills contributes 12 points for Australia\""]"", ""correct_choice"": ""B"", ""question"": ""How to sum up the second game?"", ""video_id"": ""Aiem1w_TvaA""}",1.0,1.0,tie,route_112,route_112,0.91,"Question asks for a game summary and quarter-by-quarter sequence, which needs broader temporal context.",,112,112,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.91,""reason"":""Question asks for a game summary and quarter-by-quarter sequence, which needs broader temporal context.""}"
171,question_choices,gpt-5.4-mini,Aiem1w_TvaA,What is LeBron James' free throw shooting percentage on the panel below the video?,"[""83.3"", ""11.6"", ""61.0"", ""6""]",A,"{""choices"": ""[\""83.3\"", \""11.6\"", \""61.0\"", \""6\""]"", ""correct_choice"": ""A"", ""question"": ""What is LeBron James' free throw shooting percentage on the panel below the video?"", ""video_id"": ""Aiem1w_TvaA""}",1.0,1.0,tie,route_224,route_224,0.98,Requires reading a small on-screen stat panel with fine text.,,112,224,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.98,""reason"":""Requires reading a small on-screen stat panel with fine text.""}"
172,question_choices,gpt-5.4-mini,Aiem1w_TvaA,What is the scoring method for the first goal of the white team number 7?,"[""Alley-oop"", ""Penalty shot"", ""Lay up"", ""Three-pointer""]",B,"{""choices"": ""[\""Alley-oop\"", \""Penalty shot\"", \""Lay up\"", \""Three-pointer\""]"", ""correct_choice"": ""B"", ""question"": ""What is the scoring method for the first goal of the white team number 7?"", ""video_id"": ""Aiem1w_TvaA""}",0.0,0.0,tie,route_224,route_224,0.86,Needs fine visual identification of the scoring play and likely player/team details.,,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Needs fine visual identification of the scoring play and likely player/team details.""}"
173,question_choices,gpt-5.4-mini,Aiem1w_TvaA,Who grabs the rebound when White Team No. 13 misses a three-pointer?,"[""LeBron James"", ""Deron Williams"", ""Tyson Chandler"", ""Kevin Durant""]",B,"{""choices"": ""[\""LeBron James\"", \""Deron Williams\"", \""Tyson Chandler\"", \""Kevin Durant\""]"", ""correct_choice"": ""B"", ""question"": ""Who grabs the rebound when White Team No. 13 misses a three-pointer?"", ""video_id"": ""Aiem1w_TvaA""}",0.0,0.0,tie,route_112,route_112,0.88,Needs tracking the sequence of play and who rebounds after a missed shot.,,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.88,""reason"":""Needs tracking the sequence of play and who rebounds after a missed shot.""}"
174,question_choices,gpt-5.4-mini,Aiem1w_TvaA,Who makes the last shot for Team USA in the first quarter?,"[""Kevin Durant"", ""Player number 5"", ""Westbrook"", ""LeBron James""]",C,"{""choices"": ""[\""Kevin Durant\"", \""Player number 5\"", \""Westbrook\"", \""LeBron James\""]"", ""correct_choice"": ""C"", ""question"": ""Who makes the last shot for Team USA in the first quarter?"", ""video_id"": ""Aiem1w_TvaA""}",0.0,0.0,tie,route_112,route_112,0.86,"Needs temporal order and identifying the last shot in a quarter, which depends on event sequence more than fine visual detail.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Needs temporal order and identifying the last shot in a quarter, which depends on event sequence more than fine visual detail.""}"
175,question_choices,gpt-5.4-mini,Aiem1w_TvaA,Who makes the penalty shot when the score is 81-68?,"[""CURRY"", ""DURANT"", ""JAMES"", ""WILLIAMS""]",D,"{""choices"": ""[\""CURRY\"", \""DURANT\"", \""JAMES\"", \""WILLIAMS\""]"", ""correct_choice"": ""D"", ""question"": ""Who makes the penalty shot when the score is 81-68?"", ""video_id"": ""Aiem1w_TvaA""}",0.0,0.0,tie,route_112,route_112,0.84,Needs temporal context to identify who takes/makes the shot at a specific score state.,,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.84,""reason"":""Needs temporal context to identify who takes/makes the shot at a specific score state.""}"
176,question_choices,gpt-5.4-mini,Aiem1w_TvaA,Who wins the game?,"[""Australian National Team"", ""Canada National Team"", ""United States National Team"", ""China National Team""]",A,"{""choices"": ""[\""Australian National Team\"", \""Canada National Team\"", \""United States National Team\"", \""China National Team\""]"", ""correct_choice"": ""A"", ""question"": ""Who wins the game?"", ""video_id"": ""Aiem1w_TvaA""}",0.0,0.0,tie,route_112,route_112,0.93,"Determining the winner requires understanding the game outcome over time, so wider temporal coverage is more useful.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.93,""reason"":""Determining the winner requires understanding the game outcome over time, so wider temporal coverage is more useful.""}"
177,question_choices,gpt-5.4-mini,Aiem1w_TvaA,Why are the audience cheering when the score is 61-56?,"[""Australia No. 14 scores a three-pointer"", ""The Australian team successfully defends the US team's attack"", ""Australia No. 6 scores a three-pointer"", ""Australia No. 5 scores a three-pointer""]",C,"{""choices"": ""[\""Australia No. 14 scores a three-pointer\"", \""The Australian team successfully defends the US team's attack\"", \""Australia No. 6 scores a three-pointer\"", \""Australia No. 5 scores a three-pointer\""]"", ""correct_choice"": ""C"", ""question"": ""Why are the audience cheering when the score is 61-56?"", ""video_id"": ""Aiem1w_TvaA""}",0.0,0.0,tie,route_112,route_112,0.88,"Needs temporal context around the scoring event and crowd reaction, not fine visual detail.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.88,""reason"":""Needs temporal context around the scoring event and crowd reaction, not fine visual detail.""}"
178,question_choices,gpt-5.4-mini,Aiem1w_TvaA,Why does James take free throws?,"[""Australia No. 9 fouled James"", ""Australia No. 14 fouled James"", ""Australia No. 7 fouled James"", ""Because the Australian team had a technical foul""]",C,"{""choices"": ""[\""Australia No. 9 fouled James\"", \""Australia No. 14 fouled James\"", \""Australia No. 7 fouled James\"", \""Because the Australian team had a technical foul\""]"", ""correct_choice"": ""C"", ""question"": ""Why does James take free throws?"", ""video_id"": ""Aiem1w_TvaA""}",0.0,0.0,tie,route_112,route_112,0.93,"Needs temporal event context to identify the foul leading to free throws, not fine visual detail.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.93,""reason"":""Needs temporal event context to identify the foul leading to free throws, not fine visual detail.""}"
179,question_choices,gpt-5.4-mini,Aiem1w_TvaA,Why does White Team No. 8 stand at the free throw line for the first time?,"[""An Australian player fouls him dribbling"", ""An Australian player fouls him for passing the ball"", ""An Australian player fouls him on a three-pointer"", ""An Australian player fouls him on a layup""]",C,"{""choices"": ""[\""An Australian player fouls him dribbling\"", \""An Australian player fouls him for passing the ball\"", \""An Australian player fouls him on a three-pointer\"", \""An Australian player fouls him on a layup\""]"", ""correct_choice"": ""C"", ""question"": ""Why does White Team No. 8 stand at the free throw line for the first time?"", ""video_id"": ""Aiem1w_TvaA""}",0.0,0.0,tie,route_112,route_112,0.91,Needs temporal game context to identify the first free throw situation and preceding foul event.,,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.91,""reason"":""Needs temporal game context to identify the first free throw situation and preceding foul event.""}"
180,question_choices,gpt-5.4-mini,Cm73ma6Ibcs,"After the man with the gun threatens the cook, what does the protagonist do?","[""The protagonist pushes the table aside and stands up, confronting the man. After a series of quarrels, she kills the man and leaves the restaurant. The chef follows her"", ""The protagonist pushes the table aside and stands up, confronting the man. After a series of quarrels, she injuries  the man and leaves the restaurant. The chef follows her"", ""The protagonist pushes the table aside and stands up, taking out her gun and pointing at the man. After a series of quarrels, she kills the man and leaves the restaurant. The chef follows her"", ""The protagonist pushes the table aside and stands up, taking out her gun and pointing at the man. After a series of quarrels, she kills the man and leaves the restaurant""]",A,"{""choices"": ""[\""The protagonist pushes the table aside and stands up, confronting the man. After a series of quarrels, she kills the man and leaves the restaurant. The chef follows her\"", \""The protagonist pushes the table aside and stands up, confronting the man. After a series of quarrels, she injuries  the man and leaves the restaurant. The chef follows her\"", \""The protagonist pushes the table aside and stands up, taking out her gun and pointing at the man. After a series of quarrels, she kills the man and leaves the restaurant. The chef follows her\"", \""The protagonist pushes the table aside and stands up, taking out her gun and pointing at the man. After a series of quarrels, she kills the man and leaves the restaurant\""]"", ""correct_choice"": ""A"", ""question"": ""After the man with the gun threatens the cook, what does the protagonist do?"", ""video_id"": ""Cm73ma6Ibcs""}",1.0,1.0,tie,route_112,route_112,0.93,"The question asks about event sequence and actions after a threat, so wider temporal coverage is more useful than fine visual detail.",,112,112,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.93,""reason"":""The question asks about event sequence and actions after a threat, so wider temporal coverage is more useful than fine visual detail.""}"
181,question_choices,gpt-5.4-mini,Cm73ma6Ibcs,How many people are carrying the sedan chair for the woman?,"[""4"", ""8"", ""6"", ""2""]",C,"{""choices"": ""[\""4\"", \""8\"", \""6\"", \""2\""]"", ""correct_choice"": ""C"", ""question"": ""How many people are carrying the sedan chair for the woman?"", ""video_id"": ""Cm73ma6Ibcs""}",0.0,0.0,tie,route_224,route_224,0.86,Counting carriers around the sedan chair needs clearer spatial detail.,,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Counting carriers around the sedan chair needs clearer spatial detail.""}"
182,question_choices,gpt-5.4-mini,Cm73ma6Ibcs,How many sticks does the protagonist put in the incense burner?,"[""3"", ""2"", ""5"", ""1""]",D,"{""choices"": ""[\""3\"", \""2\"", \""5\"", \""1\""]"", ""correct_choice"": ""D"", ""question"": ""How many sticks does the protagonist put in the incense burner?"", ""video_id"": ""Cm73ma6Ibcs""}",0.0,0.0,tie,route_224,route_224,0.78,"Counting the number of sticks is a fine visual detail, so higher spatial resolution is preferable.",,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.78,""reason"":""Counting the number of sticks is a fine visual detail, so higher spatial resolution is preferable.""}"
183,question_choices,gpt-5.4-mini,Cm73ma6Ibcs,How many times does the protagonist knock on the green door?,"[""1"", ""5"", ""2"", ""4""]",D,"{""choices"": ""[\""1\"", \""5\"", \""2\"", \""4\""]"", ""correct_choice"": ""D"", ""question"": ""How many times does the protagonist knock on the green door?"", ""video_id"": ""Cm73ma6Ibcs""}",0.0,0.0,tie,route_112,route_112,0.93,"Requires counting repeated actions over time, so wider temporal coverage is more useful.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.93,""reason"":""Requires counting repeated actions over time, so wider temporal coverage is more useful.""}"
184,question_choices,gpt-5.4-mini,Cm73ma6Ibcs,What does the protagonist do when the man with the gun keeps approaching her?,"[""The protagonist cuts off the hand of the man with the gun with her sword"", ""The protagonist cuts off two fingers of the man with the gun with her sword"", ""The protagonist impales the man with the gun with her word"", ""The protagonist breaks the windows with her sword and flees""]",B,"{""choices"": ""[\""The protagonist cuts off the hand of the man with the gun with her sword\"", \""The protagonist cuts off two fingers of the man with the gun with her sword\"", \""The protagonist impales the man with the gun with her word\"", \""The protagonist breaks the windows with her sword and flees\""]"", ""correct_choice"": ""B"", ""question"": ""What does the protagonist do when the man with the gun keeps approaching her?"", ""video_id"": ""Cm73ma6Ibcs""}",0.0,0.0,tie,route_112,route_112,0.93,Requires understanding action sequence and event progression rather than fine visual detail.,,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.93,""reason"":""Requires understanding action sequence and event progression rather than fine visual detail.""}"
185,question_choices,gpt-5.4-mini,Cm73ma6Ibcs,What does the protagonist see through the window after she is taken to the utility room?,"[""A group of monks sitting cross-legged in the snow"", ""A group of citizens chatting together"", ""A group of warriors practicing swords"", ""A group of samurais eating""]",C,"{""choices"": ""[\""A group of monks sitting cross-legged in the snow\"", \""A group of citizens chatting together\"", \""A group of warriors practicing swords\"", \""A group of samurais eating\""]"", ""correct_choice"": ""C"", ""question"": ""What does the protagonist see through the window after she is taken to the utility room?"", ""video_id"": ""Cm73ma6Ibcs""}",0.0,0.0,tie,route_112,route_112,0.86,"The question depends on event sequence and what is seen after being taken to a location, so wider temporal coverage is more useful.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question depends on event sequence and what is seen after being taken to a location, so wider temporal coverage is more useful.""}"
186,question_choices,gpt-5.4-mini,Cm73ma6Ibcs,What does the protagonist wipe her face with when she is knocked to the ground during a solo fight?,"[""With snow on the ground"", ""With her sleeves"", ""With her hands"", ""With a handkerchief in her pocket""]",A,"{""choices"": ""[\""With snow on the ground\"", \""With her sleeves\"", \""With her hands\"", \""With a handkerchief in her pocket\""]"", ""correct_choice"": ""A"", ""question"": ""What does the protagonist wipe her face with when she is knocked to the ground during a solo fight?"", ""video_id"": ""Cm73ma6Ibcs""}",0.0,0.0,tie,route_224,route_224,0.78,"The question asks about a small, specific action/object during a fight, so finer visual detail is more useful.",,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.78,""reason"":""The question asks about a small, specific action/object during a fight, so finer visual detail is more useful.""}"
187,question_choices,gpt-5.4-mini,Cm73ma6Ibcs,What else does the protagonist do in the shower besides taking a shower?,"[""Eat some food"", ""Stitches her wound"", ""Drink spring water"", ""Relax""]",B,"{""choices"": ""[\""Eat some food\"", \""Stitches her wound\"", \""Drink spring water\"", \""Relax\""]"", ""correct_choice"": ""B"", ""question"": ""What else does the protagonist do in the shower besides taking a shower?"", ""video_id"": ""Cm73ma6Ibcs""}",1.0,1.0,tie,route_112,route_112,0.86,"The question asks about an action occurring during a scene, likely needing temporal context rather than fine visual detail.",,112,112,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks about an action occurring during a scene, likely needing temporal context rather than fine visual detail.""}"
188,question_choices,gpt-5.4-mini,Cm73ma6Ibcs,What happens when the woman wearing a red kimono kneels?,"[""A child rides on her back"", ""A man kneels beside her"", ""A man takes out his sword"", ""A child hits her head with noodles""]",D,"{""choices"": ""[\""A child rides on her back\"", \""A man kneels beside her\"", \""A man takes out his sword\"", \""A child hits her head with noodles\""]"", ""correct_choice"": ""D"", ""question"": ""What happens when the woman wearing a red kimono kneels?"", ""video_id"": ""Cm73ma6Ibcs""}",0.0,0.0,tie,route_112,route_112,0.86,"The question asks about an event/action sequence involving people, so wider temporal coverage is more useful than fine detail.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks about an event/action sequence involving people, so wider temporal coverage is more useful than fine detail.""}"
189,question_choices,gpt-5.4-mini,Cm73ma6Ibcs,What is the protagonist primary objection at the spring?,"[""Sleep"", ""Drink some water"", ""Wash clothes"", ""Take a bath""]",D,"{""choices"": ""[\""Sleep\"", \""Drink some water\"", \""Wash clothes\"", \""Take a bath\""]"", ""correct_choice"": ""D"", ""question"": ""What is the protagonist primary objection at the spring?"", ""video_id"": ""Cm73ma6Ibcs""}",1.0,1.0,tie,route_112,route_112,0.78,The question asks about an action at a spring and likely depends on event context rather than fine visual detail.,,112,112,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.78,""reason"":""The question asks about an action at a spring and likely depends on event context rather than fine visual detail.""}"
190,question_choices,gpt-5.4-mini,Cm73ma6Ibcs,What part of the cook is different from other people?,"[""Leg"", ""Foot"", ""Eye"", ""Hand""]",D,"{""choices"": ""[\""Leg\"", \""Foot\"", \""Eye\"", \""Hand\""]"", ""correct_choice"": ""D"", ""question"": ""What part of the cook is different from other people?"", ""video_id"": ""Cm73ma6Ibcs""}",0.0,0.0,tie,route_224,route_224,0.86,"The question asks about a specific body part difference, which likely requires fine visual detail.",,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""The question asks about a specific body part difference, which likely requires fine visual detail.""}"
191,question_choices,gpt-5.4-mini,Cm73ma6Ibcs,"When the protagonist moves the table at the restaurant, what happens to the things on the table?","[""One of the chopsticks on the bowl falls to the table"", ""One of the chopsticks on the bowl falls to the floor"", ""The seasoning bottle falls"", ""The bowl falls to the floor""]",A,"{""choices"": ""[\""One of the chopsticks on the bowl falls to the table\"", \""One of the chopsticks on the bowl falls to the floor\"", \""The seasoning bottle falls\"", \""The bowl falls to the floor\""]"", ""correct_choice"": ""A"", ""question"": ""When the protagonist moves the table at the restaurant, what happens to the things on the table?"", ""video_id"": ""Cm73ma6Ibcs""}",0.0,0.0,tie,route_112,route_112,0.93,Requires tracking an action over time and the resulting motion of objects on the table.,,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.93,""reason"":""Requires tracking an action over time and the resulting motion of objects on the table.""}"
192,question_choices,gpt-5.4-mini,Cm73ma6Ibcs,"Why are the mother and child, who line in front of the protagonist, unable to enter the city?","[""They do not bribe the guard"", ""They are foreigners"", ""They bring illegal weapons"", ""They do not have a pass""]",A,"{""choices"": ""[\""They do not bribe the guard\"", \""They are foreigners\"", \""They bring illegal weapons\"", \""They do not have a pass\""]"", ""correct_choice"": ""A"", ""question"": ""Why are the mother and child, who line in front of the protagonist, unable to enter the city?"", ""video_id"": ""Cm73ma6Ibcs""}",0.0,0.0,tie,route_112,route_112,0.86,"The question asks about a plot/event reason for denial of entry, which depends on temporal/story context more than fine visual detail.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks about a plot/event reason for denial of entry, which depends on temporal/story context more than fine visual detail.""}"
193,question_choices,gpt-5.4-mini,Cm73ma6Ibcs,Why does the protagonist aim her sword at the cook?,"[""Because he is a spy"", ""Because he wants to steal the sword"", ""Because he wants to challenge the protagonist"", ""Because he finds out that the protagonist is a woman""]",D,"{""choices"": ""[\""Because he is a spy\"", \""Because he wants to steal the sword\"", \""Because he wants to challenge the protagonist\"", \""Because he finds out that the protagonist is a woman\""]"", ""correct_choice"": ""D"", ""question"": ""Why does the protagonist aim her sword at the cook?"", ""video_id"": ""Cm73ma6Ibcs""}",1.0,1.0,tie,route_112,route_112,0.86,"The question asks about narrative motivation and event context, which likely depends on temporal/story understanding rather than fine visual detail.",,112,112,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks about narrative motivation and event context, which likely depends on temporal/story understanding rather than fine visual detail.""}"
