example_index,input_mode,model,video_id,question,choices,correct_choice,key,acc112,acc224,gold_label,raw_pred_label,pred_label,confidence,reason,parse_error,default_fs,routed_fs,routed_acc,source_112,source_224,raw_response
92,question,gpt-5.4-mini,3_upA09AntU,How many times does the chef put condiments on broccoli?,"[""6"", ""5"", ""8"", ""7""]",C,"{""choices"": ""[\""6\"", \""5\"", \""8\"", \""7\""]"", ""correct_choice"": ""C"", ""question"": ""How many times does the chef put condiments on broccoli?"", ""video_id"": ""3_upA09AntU""}",0.0,0.0,tie,route_112,route_112,0.93,Counts repeated actions over time; wider temporal coverage is more useful.,,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.93,""reason"":""Counts repeated actions over time; wider temporal coverage is more useful.""}"
93,question,gpt-5.4-mini,3_upA09AntU,How many times does the chef wash his hands during the entire process?,"[""3"", ""2"", ""1"", ""4""]",C,"{""choices"": ""[\""3\"", \""2\"", \""1\"", \""4\""]"", ""correct_choice"": ""C"", ""question"": ""How many times does the chef wash his hands during the entire process?"", ""video_id"": ""3_upA09AntU""}",0.0,0.0,tie,route_112,route_112,0.93,"Counts an action over the whole video, so wider temporal coverage is more useful.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.93,""reason"":""Counts an action over the whole video, so wider temporal coverage is more useful.""}"
94,question,gpt-5.4-mini,3_upA09AntU,There are four containers on the left side of the table where the bills are placed. What are they used for?,"[""For cooking the dishes"", ""For cooling the sauce"", ""For heating the sauce"", ""For cleaning other containers""]",C,"{""choices"": ""[\""For cooking the dishes\"", \""For cooling the sauce\"", \""For heating the sauce\"", \""For cleaning other containers\""]"", ""correct_choice"": ""C"", ""question"": ""There are four containers on the left side of the table where the bills are placed. What are they used for?"", ""video_id"": ""3_upA09AntU""}",0.0,1.0,route_224,route_224,route_224,0.78,"The question asks about identifying the containers and their use, which likely depends on fine visual details of the objects.",,112,224,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.78,""reason"":""The question asks about identifying the containers and their use, which likely depends on fine visual details of the objects.""}"
95,question,gpt-5.4-mini,3_upA09AntU,What color of the sauce which is put on the dish that has pepper as its side?,"[""Green"", ""Orange"", ""Yellow"", ""Red""]",A,"{""choices"": ""[\""Green\"", \""Orange\"", \""Yellow\"", \""Red\""]"", ""correct_choice"": ""A"", ""question"": ""What color of the sauce which is put on the dish that has pepper as its side?"", ""video_id"": ""3_upA09AntU""}",1.0,1.0,tie,route_224,route_224,0.86,"Needs fine visual detail to identify the dish, its side item, and the sauce color.",,112,224,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Needs fine visual detail to identify the dish, its side item, and the sauce color.""}"
96,question,gpt-5.4-mini,3_upA09AntU,What does the chef do after organizing the receipts?,"[""He fetchs a dish"", ""He tastes a dish"", ""He puts the dish on a plate"", ""He cooks a dish""]",C,"{""choices"": ""[\""He fetchs a dish\"", \""He tastes a dish\"", \""He puts the dish on a plate\"", \""He cooks a dish\""]"", ""correct_choice"": ""C"", ""question"": ""What does the chef do after organizing the receipts?"", ""video_id"": ""3_upA09AntU""}",1.0,0.0,route_112,route_112,route_112,0.86,"The question asks about the action after a prior event, so temporal order and sequence matter more than fine visual detail.",,112,112,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks about the action after a prior event, so temporal order and sequence matter more than fine visual detail.""}"
97,question,gpt-5.4-mini,3_upA09AntU,What does the chef write when he first writing on paper?,"[""Burger Good"", ""Burger Branding"", ""Burger Burger"", ""Burger Bad""]",B,"{""choices"": ""[\""Burger Good\"", \""Burger Branding\"", \""Burger Burger\"", \""Burger Bad\""]"", ""correct_choice"": ""B"", ""question"": ""What does the chef write when he first writing on paper?"", ""video_id"": ""3_upA09AntU""}",0.0,0.0,tie,route_224,route_224,0.78,"The question asks about what is written on paper, which likely requires reading fine visual detail.",,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.78,""reason"":""The question asks about what is written on paper, which likely requires reading fine visual detail.""}"
98,question,gpt-5.4-mini,3_upA09AntU,What might be the number on the stove above the table next to the trash can?,"[""Countdown numbers"", ""Timing numbers"", ""Random numbers"", ""Clock numbers""]",A,"{""choices"": ""[\""Countdown numbers\"", \""Timing numbers\"", \""Random numbers\"", \""Clock numbers\""]"", ""correct_choice"": ""A"", ""question"": ""What might be the number on the stove above the table next to the trash can?"", ""video_id"": ""3_upA09AntU""}",0.0,0.0,tie,route_224,route_224,0.86,"Asks for a number on the stove, which requires fine visual detail and text/number recognition.",,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Asks for a number on the stove, which requires fine visual detail and text/number recognition.""}"
99,question,gpt-5.4-mini,3_upA09AntU,"When the action of scooping out fried food appears for the first time, what kind of food is scooped out?","[""Broccoli"", ""Fries"", ""Meat"", ""Hamburger""]",A,"{""choices"": ""[\""Broccoli\"", \""Fries\"", \""Meat\"", \""Hamburger\""]"", ""correct_choice"": ""A"", ""question"": ""When the action of scooping out fried food appears for the first time, what kind of food is scooped out?"", ""video_id"": ""3_upA09AntU""}",0.0,0.0,tie,route_112,route_112,0.86,Needs temporal ordering to identify the first occurrence of a repeated action.,,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Needs temporal ordering to identify the first occurrence of a repeated action.""}"
100,question,gpt-5.4-mini,3_upA09AntU,Which color of the sauce is mostly used?,"[""Green"", ""Red"", ""Orange"", ""Yellow""]",A,"{""choices"": ""[\""Green\"", \""Red\"", \""Orange\"", \""Yellow\""]"", ""correct_choice"": ""A"", ""question"": ""Which color of the sauce is mostly used?"", ""video_id"": ""3_upA09AntU""}",1.0,1.0,tie,route_224,route_224,0.86,"The question asks about a visual color detail of the sauce, which benefits from higher spatial resolution.",,112,224,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""The question asks about a visual color detail of the sauce, which benefits from higher spatial resolution.""}"
101,question,gpt-5.4-mini,4LA_tH-VSnQ,Can you determine the location or context of the video when the woman refusing the man?,"[""Backstage"", ""Family counseling center"", ""On stage"", ""Courtroom""]",A,"{""choices"": ""[\""Backstage\"", \""Family counseling center\"", \""On stage\"", \""Courtroom\""]"", ""correct_choice"": ""A"", ""question"": ""Can you determine the location or context of the video when the woman refusing the man?"", ""video_id"": ""4LA_tH-VSnQ""}",0.0,0.0,tie,route_112,route_112,0.84,"The question asks for location/context and a refusal event, which likely depends on broader temporal and scene context rather than fine visual detail.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.84,""reason"":""The question asks for location/context and a refusal event, which likely depends on broader temporal and scene context rather than fine visual detail.""}"
102,question,gpt-5.4-mini,4LA_tH-VSnQ,"Does this video primarily focus on sports, news, entertainment, or something else?","[""News"", ""Arts and Culture"", ""Lifestyle Shows"", ""Live Shows""]",D,"{""choices"": ""[\""News\"", \""Arts and Culture\"", \""Lifestyle Shows\"", \""Live Shows\""]"", ""correct_choice"": ""D"", ""question"": ""Does this video primarily focus on sports, news, entertainment, or something else?"", ""video_id"": ""4LA_tH-VSnQ""}",1.0,1.0,tie,route_112,route_112,0.86,"This asks for overall video category/scene understanding, so wider temporal coverage is more useful than fine detail.",,112,112,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""This asks for overall video category/scene understanding, so wider temporal coverage is more useful than fine detail.""}"
103,question,gpt-5.4-mini,4LA_tH-VSnQ,"From the attire of the scene, who is the man that the girls claimed to be the father of their children in this segment of the video?","[""The old man in the black shirt"", ""The man wearing a red striped black shirt"", ""The bald man with glasses"", ""The man in the black short-sleeved T-shirt""]",B,"{""choices"": ""[\""The old man in the black shirt\"", \""The man wearing a red striped black shirt\"", \""The bald man with glasses\"", \""The man in the black short-sleeved T-shirt\""]"", ""correct_choice"": ""B"", ""question"": ""From the attire of the scene, who is the man that the girls claimed to be the father of their children in this segment of the video?"", ""video_id"": ""4LA_tH-VSnQ""}",1.0,1.0,tie,route_224,route_224,0.78,"The question depends on identifying a specific person from attire and scene details, which benefits from higher spatial resolution.",,112,224,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.78,""reason"":""The question depends on identifying a specific person from attire and scene details, which benefits from higher spatial resolution.""}"
104,question,gpt-5.4-mini,4LA_tH-VSnQ,How does the movement of the host change throughout the video?,"[""The host mostly sits on the couch, but stands up and walks to the side corridor to welcome the guests"", ""The host always stands up to address the audience directly"", ""The host moves around the stage from time to time interacting with the guests and audience"", ""The host paces back and forth on the stage, expressing excitement and engagement with the guests""]",A,"{""choices"": ""[\""The host mostly sits on the couch, but stands up and walks to the side corridor to welcome the guests\"", \""The host always stands up to address the audience directly\"", \""The host moves around the stage from time to time interacting with the guests and audience\"", \""The host paces back and forth on the stage, expressing excitement and engagement with the guests\""]"", ""correct_choice"": ""A"", ""question"": ""How does the movement of the host change throughout the video?"", ""video_id"": ""4LA_tH-VSnQ""}",0.0,1.0,route_224,route_112,route_112,0.93,"Asks about how movement changes throughout the video, which needs temporal progression and overall motion pattern.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.93,""reason"":""Asks about how movement changes throughout the video, which needs temporal progression and overall motion pattern.""}"
105,question,gpt-5.4-mini,4LA_tH-VSnQ,"How old is Katherine, according to the subtitles?","[""20"", ""19"", ""16"", ""25""]",B,"{""choices"": ""[\""20\"", \""19\"", \""16\"", \""25\""]"", ""correct_choice"": ""B"", ""question"": ""How old is Katherine, according to the subtitles?"", ""video_id"": ""4LA_tH-VSnQ""}",1.0,1.0,tie,route_224,route_224,0.86,"The question asks for a specific subtitle detail, so higher spatial/detail-focused preprocessing is more likely to help.",,112,224,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""The question asks for a specific subtitle detail, so higher spatial/detail-focused preprocessing is more likely to help.""}"
106,question,gpt-5.4-mini,7HjNIPIgUg4,Cristiano Ronaldo took the stage to accept the award for the first time and won ___ trophies.,"[""1"", ""0"", ""2"", ""3""]",C,"{""choices"": ""[\""1\"", \""0\"", \""2\"", \""3\""]"", ""correct_choice"": ""C"", ""question"": ""Cristiano Ronaldo took the stage to accept the award for the first time and won ___ trophies."", ""video_id"": ""7HjNIPIgUg4""}",0.0,0.0,tie,route_112,route_112,0.84,"Needs event sequence and counting trophies over time, not fine visual detail.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.84,""reason"":""Needs event sequence and counting trophies over time, not fine visual detail.""}"
107,question,gpt-5.4-mini,7HjNIPIgUg4,How many awards did Manchester City win in this awards?,"[""6"", ""5"", ""7"", ""4""]",A,"{""choices"": ""[\""6\"", \""5\"", \""7\"", \""4\""]"", ""correct_choice"": ""A"", ""question"": ""How many awards did Manchester City win in this awards?"", ""video_id"": ""7HjNIPIgUg4""}",0.0,0.0,tie,route_112,route_112,0.86,"Needs overall event/story understanding and counting awards across the video, not fine visual detail.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Needs overall event/story understanding and counting awards across the video, not fine visual detail.""}"
108,question,gpt-5.4-mini,7HjNIPIgUg4,How many microphones does the male host have in his opening speech?,"[""All three are tabletop microphones"", ""Three, one headset and two desktop microphones"", ""Two, a microphone and a tabletop microphone"", ""Three, one headset and two tabletop microphones""]",B,"{""choices"": ""[\""All three are tabletop microphones\"", \""Three, one headset and two desktop microphones\"", \""Two, a microphone and a tabletop microphone\"", \""Three, one headset and two tabletop microphones\""]"", ""correct_choice"": ""B"", ""question"": ""How many microphones does the male host have in his opening speech?"", ""video_id"": ""7HjNIPIgUg4""}",0.0,0.0,tie,route_224,route_224,0.86,Counting microphones is a fine visual detail best handled by higher spatial resolution.,,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Counting microphones is a fine visual detail best handled by higher spatial resolution.""}"
109,question,gpt-5.4-mini,7HjNIPIgUg4,How many times has Ronaldo been on stage?,"[""5"", ""3"", ""4"", ""2""]",C,"{""choices"": ""[\""5\"", \""3\"", \""4\"", \""2\""]"", ""correct_choice"": ""C"", ""question"": ""How many times has Ronaldo been on stage?"", ""video_id"": ""7HjNIPIgUg4""}",0.0,0.0,tie,route_112,route_112,0.86,"The question asks for a count of an event over time, so wider temporal coverage is more useful.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks for a count of an event over time, so wider temporal coverage is more useful.""}"
110,question,gpt-5.4-mini,7HjNIPIgUg4,How many winners did not come to the scene to receive their awards?,"[""2"", ""1"", ""3"", ""4""]",A,"{""choices"": ""[\""2\"", \""1\"", \""3\"", \""4\""]"", ""correct_choice"": ""A"", ""question"": ""How many winners did not come to the scene to receive their awards?"", ""video_id"": ""7HjNIPIgUg4""}",1.0,1.0,tie,route_112,route_112,0.86,"Requires understanding event sequence and who appeared at the award scene, so wider temporal coverage is more useful.",,112,112,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""Requires understanding event sequence and who appeared at the award scene, so wider temporal coverage is more useful.""}"
111,question,gpt-5.4-mini,7HjNIPIgUg4,Manchester City FC took home a total of ___ trophies when they received the award,"[""5"", ""6"", ""4"", ""3""]",A,"{""choices"": ""[\""5\"", \""6\"", \""4\"", \""3\""]"", ""correct_choice"": ""A"", ""question"": ""Manchester City FC took home a total of ___ trophies when they received the award"", ""video_id"": ""7HjNIPIgUg4""}",0.0,1.0,route_224,route_224,route_224,0.62,"The question asks for a specific award-related count, likely tied to visible text or a presentation slide, so higher spatial detail may help.",,112,224,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.62,""reason"":""The question asks for a specific award-related count, likely tied to visible text or a presentation slide, so higher spatial detail may help.""}"
112,question,gpt-5.4-mini,7HjNIPIgUg4,There are ___  awards related to the club.,"[""2"", ""3"", ""5"", ""4""]",D,"{""choices"": ""[\""2\"", \""3\"", \""5\"", \""4\""]"", ""correct_choice"": ""D"", ""question"": ""There are ___  awards related to the club."", ""video_id"": ""7HjNIPIgUg4""}",1.0,1.0,tie,route_224,route_224,0.56,"The question likely depends on reading or identifying text/details about awards, which benefits from higher spatial resolution.",,112,224,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.56,""reason"":""The question likely depends on reading or identifying text/details about awards, which benefits from higher spatial resolution.""}"
113,question,gpt-5.4-mini,7HjNIPIgUg4,What award did Ronaldo win?,"[""Maradona Scorer of the Year, Best Middle Eastern Player and Fans' Favorite Player Award"", ""Best Middle Eastern Player and Fan Favorite Player Award"", ""Best Men's Soccer Player, Best Middle Eastern Player and Fan Favorite Player Award"", ""Best Men's Soccer Player and Fan Favorite Player Award""]",A,"{""choices"": ""[\""Maradona Scorer of the Year, Best Middle Eastern Player and Fans' Favorite Player Award\"", \""Best Middle Eastern Player and Fan Favorite Player Award\"", \""Best Men's Soccer Player, Best Middle Eastern Player and Fan Favorite Player Award\"", \""Best Men's Soccer Player and Fan Favorite Player Award\""]"", ""correct_choice"": ""A"", ""question"": ""What award did Ronaldo win?"", ""video_id"": ""7HjNIPIgUg4""}",0.0,1.0,route_224,route_224,route_224,0.86,Likely needs identifying a specific award from visual text or presentation details.,,112,224,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Likely needs identifying a specific award from visual text or presentation details.""}"
114,question,gpt-5.4-mini,7HjNIPIgUg4,What did the hostess do when he invited Ronaldo to the stage for the first time?,"[""He bowed to the audience in thanks"", ""He shook hands with everyone on stage"", ""He hugged everyone on stage"", ""He fist-cumping with the presenter""]",B,"{""choices"": ""[\""He bowed to the audience in thanks\"", \""He shook hands with everyone on stage\"", \""He hugged everyone on stage\"", \""He fist-cumping with the presenter\""]"", ""correct_choice"": ""B"", ""question"": ""What did the hostess do when he invited Ronaldo to the stage for the first time?"", ""video_id"": ""7HjNIPIgUg4""}",0.0,0.0,tie,route_112,route_112,0.86,"The question asks about an event sequence and reaction during an invitation, so wider temporal coverage is more useful.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks about an event sequence and reaction during an invitation, so wider temporal coverage is more useful.""}"
115,question,gpt-5.4-mini,7HjNIPIgUg4,What does Ronaldo wear?,"[""He wears a black suit, a white shirt and leather shoes, a watch on his left hand and a stud earring on his right ear"", ""He wears a black suit, a white shirt and leather shoes, a watch on his left hand and a stud ear on his left ear"", ""He wears a black suit, a white shirt and white sneakers, a watch on his left hand and a stud earring on his left ear"", ""He wears a dark blue suit, high neck, white sneakers, watch on left hand and stud earring on left ear""]",D,"{""choices"": ""[\""He wears a black suit, a white shirt and leather shoes, a watch on his left hand and a stud earring on his right ear\"", \""He wears a black suit, a white shirt and leather shoes, a watch on his left hand and a stud ear on his left ear\"", \""He wears a black suit, a white shirt and white sneakers, a watch on his left hand and a stud earring on his left ear\"", \""He wears a dark blue suit, high neck, white sneakers, watch on left hand and stud earring on left ear\""]"", ""correct_choice"": ""D"", ""question"": ""What does Ronaldo wear?"", ""video_id"": ""7HjNIPIgUg4""}",1.0,0.0,route_112,route_224,route_224,0.93,"The question asks about a person’s clothing, which needs fine visual detail.",,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.93,""reason"":""The question asks about a person’s clothing, which needs fine visual detail.""}"
116,question,gpt-5.4-mini,7HjNIPIgUg4,What is the relationship between Ronaldo and the woman in the white dress sitting next to him?,"[""Husband and wife relationship"", ""Friendships"", ""It does not matter"", ""Sister and brother relationship""]",A,"{""choices"": ""[\""Husband and wife relationship\"", \""Friendships\"", \""It does not matter\"", \""Sister and brother relationship\""]"", ""correct_choice"": ""A"", ""question"": ""What is the relationship between Ronaldo and the woman in the white dress sitting next to him?"", ""video_id"": ""7HjNIPIgUg4""}",0.0,0.0,tie,route_224,route_224,0.86,"Needs identifying a specific person and their relationship to Ronaldo, which depends on fine visual details and person recognition.",,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Needs identifying a specific person and their relationship to Ronaldo, which depends on fine visual details and person recognition.""}"
117,question,gpt-5.4-mini,7HjNIPIgUg4,Where is this event held?,"[""Sao Paulo"", ""Manchester"", ""Rome"", ""Dubai""]",D,"{""choices"": ""[\""Sao Paulo\"", \""Manchester\"", \""Rome\"", \""Dubai\""]"", ""correct_choice"": ""D"", ""question"": ""Where is this event held?"", ""video_id"": ""7HjNIPIgUg4""}",1.0,1.0,tie,route_112,route_112,0.74,"The question asks about event location, which may depend on broader scene context rather than fine detail.",,112,112,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.74,""reason"":""The question asks about event location, which may depend on broader scene context rather than fine detail.""}"
118,question,gpt-5.4-mini,7HjNIPIgUg4,Which of the following awards is actually presented in the video?,"[""Best Men's Football Club"", ""Best Middle East Club"", ""Women's Club of the Year"", ""Best Digital Content Club""]",B,"{""choices"": ""[\""Best Men's Football Club\"", \""Best Middle East Club\"", \""Women's Club of the Year\"", \""Best Digital Content Club\""]"", ""correct_choice"": ""B"", ""question"": ""Which of the following awards is actually presented in the video?"", ""video_id"": ""7HjNIPIgUg4""}",0.0,0.0,tie,route_112,route_112,0.86,"The question asks about which award is presented, which likely depends on event sequence and context rather than fine visual detail.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""The question asks about which award is presented, which likely depends on event sequence and context rather than fine visual detail.""}"
119,question,gpt-5.4-mini,7HjNIPIgUg4,Who applauded for Edson Santana de Moraes when he took the stage to accept the award?,"[""All the guests"", ""Male host"", ""All of them"", ""Hostess""]",B,"{""choices"": ""[\""All the guests\"", \""Male host\"", \""All of them\"", \""Hostess\""]"", ""correct_choice"": ""B"", ""question"": ""Who applauded for Edson Santana de Moraes when he took the stage to accept the award?"", ""video_id"": ""7HjNIPIgUg4""}",0.0,0.0,tie,route_112,route_112,0.86,"This asks about an event sequence and audience reaction during an award acceptance, so wider temporal coverage is more useful.",,112,112,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""This asks about an event sequence and audience reaction during an award acceptance, so wider temporal coverage is more useful.""}"
120,question,gpt-5.4-mini,8NHmfpkxTSw,How many people have won the Nobel Prize in Chemistry?,"[""4"", ""1"", ""2"", ""3""]",D,"{""choices"": ""[\""4\"", \""1\"", \""2\"", \""3\""]"", ""correct_choice"": ""D"", ""question"": ""How many people have won the Nobel Prize in Chemistry?"", ""video_id"": ""8NHmfpkxTSw""}",1.0,1.0,tie,route_112,route_112,0.86,This is a factual count question with no fine visual detail needed; broader context is more relevant than resolution.,,112,112,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs112"",""confidence"":0.86,""reason"":""This is a factual count question with no fine visual detail needed; broader context is more relevant than resolution.""}"
121,question,gpt-5.4-mini,8NHmfpkxTSw,How many tiers of seats are there behind the rostrum?,"[""4"", ""3"", ""5"", ""6""]",C,"{""choices"": ""[\""4\"", \""3\"", \""5\"", \""6\""]"", ""correct_choice"": ""C"", ""question"": ""How many tiers of seats are there behind the rostrum?"", ""video_id"": ""8NHmfpkxTSw""}",0.0,0.0,tie,route_224,route_224,0.86,Needs fine spatial counting of seating tiers behind the rostrum.,,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Needs fine spatial counting of seating tiers behind the rostrum.""}"
122,question,gpt-5.4-mini,8NHmfpkxTSw,How many women are there in the first row on the right hand side of the host?,"[""4"", ""1"", ""2"", ""3""]",C,"{""choices"": ""[\""4\"", \""1\"", \""2\"", \""3\""]"", ""correct_choice"": ""C"", ""question"": ""How many women are there in the first row on the right hand side of the host?"", ""video_id"": ""8NHmfpkxTSw""}",0.0,0.0,tie,route_224,route_224,0.86,"Needs counting people in a specific row and side, which benefits from higher spatial detail.",,112,224,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench/fs224_lb18_rs36/1_0.csv,"{""route"":""fs224"",""confidence"":0.86,""reason"":""Needs counting people in a specific row and side, which benefits from higher spatial detail.""}"
