example_index,key,video_id,question,choices,task,correct_choice,pred112,pred224,acc112,acc224,gold_label,gate_column,gate_threshold,low_confidence_when,fs224_gate_value,fs224_low_confidence,fs112_fs224_agree,verifier,decision,pred_label,verifier_choice,verifier_confidence,verifier_reason,parse_error,default_fs,routed_fs,routed_acc,selective_oracle_fs,selective_oracle_acc,full_oracle_acc,source_112,source_224,raw_response
1250,"{""choices"": ""[\""Medix\"", \""DermaEase\"", \""Synstreet\"", \""RenewGlow\"", \""BioLustre\"", \""Neostrata\"", \""SkinFix\""]"", ""correct_choice"": ""C"", ""question"": ""In the video, when the protagonist shared his Double 11 shopping experience, what brand of fruit acid mask did he introduce?"", ""video_id"": ""BV1Ky4y1w7tD""}",BV1Ky4y1w7tD,"In the video, when the protagonist shared his Double 11 shopping experience, what brand of fruit acid mask did he introduce?","[""Medix"", ""DermaEase"", ""Synstreet"", ""RenewGlow"", ""BioLustre"", ""Neostrata"", ""SkinFix""]",Life Record / Entity Perception,C,F,C,0.0,1.0,route_224,prob_margin,0.4,lt,0.0,True,False,llm,llm_verifier_disagreement,route_112,Y,0.74,"Y has much higher top1 probability and margin, with lower entropy, so it is more likely correct.",,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.74,""reason"":""Y has much higher top1 probability and margin, with lower entropy, so it is more likely correct.""}"
1252,"{""choices"": ""[\""3 ml\"", \""7 ml\"", \""10 ml\"", \""6 ml\"", \""4 ml\"", \""5 ml\"", \""9 ml\""]"", ""correct_choice"": ""F"", ""question"": ""In the video, when the protagonist was sharing his shopping experience, how many milliliters of Tempo SPA lip balm was introduced?"", ""video_id"": ""BV1Ky4y1w7tD""}",BV1Ky4y1w7tD,"In the video, when the protagonist was sharing his shopping experience, how many milliliters of Tempo SPA lip balm was introduced?","[""3 ml"", ""7 ml"", ""10 ml"", ""6 ml"", ""4 ml"", ""5 ml"", ""9 ml""]",Life Record / Entity Perception,F,F,B,1.0,0.0,route_112,prob_margin,0.4,lt,0.0,True,False,llm,llm_verifier_disagreement,route_112,Y,0.58,"Y has slightly higher top1_prob and a positive margin, with marginally lower entropy.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.58,""reason"":""Y has slightly higher top1_prob and a positive margin, with marginally lower entropy.""}"
1255,"{""choices"": ""[\""4 cars\"", \""2 cars\"", \""3 cars\"", \""0 cars\"", \""no cars\"", \""1 car\"", \""5 cars\""]"", ""correct_choice"": ""F"", ""question"": ""In the video, how many red cars are there when \""Imperial Kiln Museum\"" appears on the screen?"", ""video_id"": ""BV1L14y1271g""}",BV1L14y1271g,"In the video, how many red cars are there when ""Imperial Kiln Museum"" appears on the screen?","[""4 cars"", ""2 cars"", ""3 cars"", ""0 cars"", ""no cars"", ""1 car"", ""5 cars""]",Art & Culture / Entity Perception,F,E,F,0.0,1.0,route_224,prob_margin,0.4,lt,0.03366360068321228,True,False,llm,llm_verifier_disagreement,route_112,X,0.58,"X has higher top1 probability and lower entropy, suggesting stronger support than Y.",,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.58,""reason"":""X has higher top1 probability and lower entropy, suggesting stronger support than Y.""}"
1270,"{""choices"": ""[\""charcoal\"", \""midnight blue\"", \""black\"", \""ebony\"", \""graphite\"", \""navy\"", \""deep gray\""]"", ""correct_choice"": ""C"", ""question"": ""In the video, after showing a short video, the protagonist switched the interface. On the right side of the interface was a model figure wearing a suit. What color was the suit that this figure wore?"", ""video_id"": ""BV1LH4y1d7d7""}",BV1LH4y1d7d7,"In the video, after showing a short video, the protagonist switched the interface. On the right side of the interface was a model figure wearing a suit. What color was the suit that this figure wore?","[""charcoal"", ""midnight blue"", ""black"", ""ebony"", ""graphite"", ""navy"", ""deep gray""]",GUI / Entity Perception,C,B,C,0.0,1.0,route_224,prob_margin,0.4,lt,0.1512693166732788,True,False,llm,llm_verifier_disagreement,route_112,X,0.58,"X has slightly higher top1 probability and lower entropy, so it is marginally more likely.",,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.58,""reason"":""X has slightly higher top1 probability and lower entropy, so it is marginally more likely.""}"
1281,"{""choices"": ""[\""Cream\"", \""Light Blue\"", \""Gray\"", \""Silver\"", \""Ivory\"", \""Beige\"", \""White\""]"", ""correct_choice"": ""G"", ""question"": ""In the video, when the protagonist says \""turn this off and it will be a dynamic component\"", what color is the model built by the protagonist?"", ""video_id"": ""BV1LH4y1d7d7""}",BV1LH4y1d7d7,"In the video, when the protagonist says ""turn this off and it will be a dynamic component"", what color is the model built by the protagonist?","[""Cream"", ""Light Blue"", ""Gray"", ""Silver"", ""Ivory"", ""Beige"", ""White""]",GUI / Entity Perception,G,C,G,0.0,1.0,route_224,prob_margin,0.4,lt,0.09595319628715515,True,False,llm,llm_verifier_disagreement,route_224,Y,0.67,"Y has stronger confidence signals (higher top1_prob and margin, lower entropy), and white is a plausible model color.",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.67,""reason"":""Y has stronger confidence signals (higher top1_prob and margin, lower entropy), and white is a plausible model color.""}"
1297,"{""choices"": ""[\""reindeer\"", \""elk\"", \""caribou\"", \""stag\"", \""buck\"", \""moose\"", \""deer\""]"", ""correct_choice"": ""G"", ""question"": ""In the video, when the protagonist is sweeping the floor and the child is throwing garbage on the floor, what animal is the pattern on the pillow on the right sofa?"", ""video_id"": ""BV1M8vhe7EH2""}",BV1M8vhe7EH2,"In the video, when the protagonist is sweeping the floor and the child is throwing garbage on the floor, what animal is the pattern on the pillow on the right sofa?","[""reindeer"", ""elk"", ""caribou"", ""stag"", ""buck"", ""moose"", ""deer""]",Art & Culture / 2D Spatial Perception,G,G,A,1.0,0.0,route_112,prob_margin,0.4,lt,0.1616939902305603,True,False,llm,llm_verifier_disagreement,route_112,X,0.58,"X has slightly higher top1 probability and a much larger margin, suggesting stronger support despite Y’s lower entropy.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.58,""reason"":""X has slightly higher top1 probability and a much larger margin, suggesting stronger support despite Y’s lower entropy.""}"
1320,"{""choices"": ""[\""Abandoned cabin\"", \""Desert outcrop\"", \""Rocky alcove\"", \""Forest clearing\"", \""Mountain hut\"", \""Bush shelter\"", \""Small cave\"", \""Hidden ridge\""]"", ""correct_choice"": ""G"", ""question"": ""In the video, when it is almost night, where is the protagonist of the video going to spend the night?"", ""video_id"": ""BV1NA4y1d7xN""}",BV1NA4y1d7xN,"In the video, when it is almost night, where is the protagonist of the video going to spend the night?","[""Abandoned cabin"", ""Desert outcrop"", ""Rocky alcove"", ""Forest clearing"", ""Mountain hut"", ""Bush shelter"", ""Small cave"", ""Hidden ridge""]",Special Scenes / Event Perception,G,G,C,1.0,0.0,route_112,prob_margin,0.4,lt,0.23331016302108765,True,False,llm,llm_verifier_disagreement,route_112,Y,0.58,"Y has slightly higher top1 probability and lower normalized entropy, suggesting a bit stronger confidence.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.58,""reason"":""Y has slightly higher top1 probability and lower normalized entropy, suggesting a bit stronger confidence.""}"
1349,"{""choices"": ""[\""5\"", \""6\"", \""2\"", \""1\"", \""3\"", \""7\"", \""4\""]"", ""correct_choice"": ""E"", ""question"": ""In the video, there are three skiers crossing the cable car. How many people are on the cable car?"", ""video_id"": ""BV1Na4y1D7E2""}",BV1Na4y1D7E2,"In the video, there are three skiers crossing the cable car. How many people are on the cable car?","[""5"", ""6"", ""2"", ""1"", ""3"", ""7"", ""4""]",Sports & Exercise / Entity Perception,E,E,B,1.0,0.0,route_112,prob_margin,0.4,lt,0.1312239170074463,True,False,llm,llm_verifier_disagreement,route_224,X,0.58,"X has slightly higher top1 probability and margin; both are uncertain, but X is a bit stronger.",,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.58,""reason"":""X has slightly higher top1 probability and margin; both are uncertain, but X is a bit stronger.""}"
1362,"{""choices"": ""[\""Abandoned cotton candy stand\"", \""Disused snack booth\"", \""Empty lemonade stall\"", \""Vacant hot dog cart\"", \""Deserted pastry kiosk\"", \""Abandoned ice cream cart\"", \""Old popcorn machine\""]"", ""correct_choice"": ""F"", ""question"": ""In the video, where is Hu Hu, who was wearing a blue short-sleeved shirt, hiding when he pushed open the door and then closed it?"", ""video_id"": ""BV1Ng4y1V7bT""}",BV1Ng4y1V7bT,"In the video, where is Hu Hu, who was wearing a blue short-sleeved shirt, hiding when he pushed open the door and then closed it?","[""Abandoned cotton candy stand"", ""Disused snack booth"", ""Empty lemonade stall"", ""Vacant hot dog cart"", ""Deserted pastry kiosk"", ""Abandoned ice cream cart"", ""Old popcorn machine""]",Electonic/Social Gaming / Entity Cognition,F,B,F,0.0,1.0,route_224,prob_margin,0.4,lt,0.030982360243797302,True,False,llm,llm_verifier_disagreement,route_112,X,0.62,"X has higher top1 probability, larger margin, and lower entropy, so it is the stronger candidate.",,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.62,""reason"":""X has higher top1 probability, larger margin, and lower entropy, so it is the stronger candidate.""}"
1366,"{""choices"": ""[\""Missed it\"", \""Did not find it\"", \""Looked but failed\"", \""Found it\"", \""Couldn't locate it\"", \""Overlooked it\"", \""Passed by it\""]"", ""correct_choice"": ""D"", ""question"": ""In the video, during the first round of the hide-and-seek game you filmed, did the girl holding the bag find the item?"", ""video_id"": ""BV1Nm4y1K7pC""}",BV1Nm4y1K7pC,"In the video, during the first round of the hide-and-seek game you filmed, did the girl holding the bag find the item?","[""Missed it"", ""Did not find it"", ""Looked but failed"", ""Found it"", ""Couldn't locate it"", ""Overlooked it"", ""Passed by it""]",Embodied Expert / Event Cognition,D,D,B,1.0,0.0,route_112,prob_margin,0.4,lt,0.3429255783557892,True,False,llm,llm_verifier_disagreement,route_224,X,0.67,X has higher top1 probability and much larger margin; it also matches the negative wording better than Y.,,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.67,""reason"":""X has higher top1 probability and much larger margin; it also matches the negative wording better than Y.""}"
1367,"{""choices"": ""[\""orange\"", \""pink\"", \""yellow\"", \""black\"", \""red\"", \""green\"", \""blue\""]"", ""correct_choice"": ""C"", ""question"": ""In the video, in the game of \""You Shoot Me, I Find\"", what color bag is the person in charge of finding in the first round carrying on one shoulder?"", ""video_id"": ""BV1Nm4y1K7pC""}",BV1Nm4y1K7pC,"In the video, in the game of ""You Shoot Me, I Find"", what color bag is the person in charge of finding in the first round carrying on one shoulder?","[""orange"", ""pink"", ""yellow"", ""black"", ""red"", ""green"", ""blue""]",Embodied Expert / Entity Perception,C,A,C,0.0,1.0,route_224,prob_margin,0.4,lt,0.25924037396907806,True,False,llm,llm_verifier_disagreement,route_224,X,0.58,"X and Y are close, but X has a much larger prob margin and slightly higher top1 probability, suggesting stronger support.",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.58,""reason"":""X and Y are close, but X has a much larger prob margin and slightly higher top1 probability, suggesting stronger support.""}"
1369,"{""choices"": ""[\""Hema Supermarket\"", \""Lianhua Supermarket\"", \""Walmart Supermarket\"", \""Carrefour Supermarket\"", \""RT-Mart Supermarket\"", \""Yonghui Supermarket\""]"", ""correct_choice"": ""F"", ""question"": ""In the video, in which supermarket did the protagonist play the game \""You filmed, I found\""?"", ""video_id"": ""BV1Nm4y1K7pC""}",BV1Nm4y1K7pC,"In the video, in which supermarket did the protagonist play the game ""You filmed, I found""?","[""Hema Supermarket"", ""Lianhua Supermarket"", ""Walmart Supermarket"", ""Carrefour Supermarket"", ""RT-Mart Supermarket"", ""Yonghui Supermarket""]",Embodied Expert / Scene Perception,F,F,A,1.0,0.0,route_112,prob_margin,0.4,lt,0.07555407285690308,True,False,llm,llm_verifier_disagreement,route_112,Y,0.58,"Y has slightly higher top1_prob and much larger prob_margin, suggesting stronger support despite higher entropy.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.58,""reason"":""Y has slightly higher top1_prob and much larger prob_margin, suggesting stronger support despite higher entropy.""}"
1370,"{""choices"": ""[\""On a shirt\"", \""On a skirt\"", \""On a cap\"", \""On a jacket\"", \""On pants\"", \""On a hoodie\"", \""On shorts\""]"", ""correct_choice"": ""E"", ""question"": ""In the video, on which product was the answer to the second round, \""the little yellow duck\"", found?"", ""video_id"": ""BV1Nm4y1K7pC""}",BV1Nm4y1K7pC,"In the video, on which product was the answer to the second round, ""the little yellow duck"", found?","[""On a shirt"", ""On a skirt"", ""On a cap"", ""On a jacket"", ""On pants"", ""On a hoodie"", ""On shorts""]",Embodied Expert / Event Cognition,E,A,E,0.0,1.0,route_224,prob_margin,0.4,lt,0.380804181098938,True,False,llm,llm_verifier_disagreement,route_224,X,0.67,"X has clearly higher top1 probability and margin, suggesting stronger support despite similar entropy.",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.67,""reason"":""X has clearly higher top1 probability and margin, suggesting stronger support despite similar entropy.""}"
1372,"{""choices"": ""[\""Price: 32.90\"", \""Price: 32.99\"", \""Price: 33.20\"", \""Price: 31.90\"", \""Price: 30.90\"", \""Price: 29.90\"", \""Price: 35.90\""]"", ""correct_choice"": ""A"", ""question"": ""In the video, what is the price of the rabbit bowl at 04 minutes and 15 seconds?"", ""video_id"": ""BV1Nm4y1K7pC""}",BV1Nm4y1K7pC,"In the video, what is the price of the rabbit bowl at 04 minutes and 15 seconds?","[""Price: 32.90"", ""Price: 32.99"", ""Price: 33.20"", ""Price: 31.90"", ""Price: 30.90"", ""Price: 29.90"", ""Price: 35.90""]",Embodied Expert / Time Perception,A,B,A,0.0,1.0,route_224,prob_margin,0.4,lt,0.07957679033279419,True,False,llm,llm_verifier_disagreement,route_112,Y,0.67,"Y has higher top1 probability and a much larger margin, with slightly lower entropy.",,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.67,""reason"":""Y has higher top1 probability and a much larger margin, with slightly lower entropy.""}"
1378,"{""choices"": ""[\""Inside the Box\"", \""Behind the Box\"", \""Near the Box\"", \""Under the Box\"", \""Outside the Box\"", \""On top of the Box\"", \""Next to the Box\""]"", ""correct_choice"": ""A"", ""question"": ""In the video, there are two yellow and black dogs. There is a box near them. Where are they in the box?"", ""video_id"": ""BV1P44y1h7QG""}",BV1P44y1h7QG,"In the video, there are two yellow and black dogs. There is a box near them. Where are they in the box?","[""Inside the Box"", ""Behind the Box"", ""Near the Box"", ""Under the Box"", ""Outside the Box"", ""On top of the Box"", ""Next to the Box""]",Animal & Pet / Entity Cognition,A,A,E,1.0,0.0,route_112,prob_margin,0.4,lt,0.22853413224220276,True,False,llm,llm_verifier_disagreement,route_224,X,0.67,"X has stronger confidence signals, and the scene wording more likely indicates the dogs are outside/near the box rather than inside it.",,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.67,""reason"":""X has stronger confidence signals, and the scene wording more likely indicates the dogs are outside/near the box rather than inside it.""}"
1382,"{""choices"": ""[\""Lying on the sand\"", \""Lying on the carpet\"", \""Lying on the floor\"", \""Lying on the bed\"", \""Lying on the pavement\"", \""Lying on the couch\"", \""Lying on the grass\""]"", ""correct_choice"": ""G"", ""question"": ""In the video, there is a white dog lying down and resting. Where is it lying down and resting?"", ""video_id"": ""BV1P44y1h7QG""}",BV1P44y1h7QG,"In the video, there is a white dog lying down and resting. Where is it lying down and resting?","[""Lying on the sand"", ""Lying on the carpet"", ""Lying on the floor"", ""Lying on the bed"", ""Lying on the pavement"", ""Lying on the couch"", ""Lying on the grass""]",Animal & Pet / Scene Perception,G,B,G,0.0,1.0,route_224,prob_margin,0.4,lt,0.24124133586883545,True,False,llm,llm_verifier_disagreement,route_224,X,0.56,"Both are plausible, but X has slightly stronger confidence margin and the scene of a resting dog is more often outdoors on grass than on carpet.",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.56,""reason"":""Both are plausible, but X has slightly stronger confidence margin and the scene of a resting dog is more often outdoors on grass than on carpet.""}"
1390,"{""choices"": ""[\""2\"", \""5\"", \""6\"", \""4\"", \""1\"", \""3\""]"", ""correct_choice"": ""A"", ""question"": ""In the video, when the camera is focused on the lady coming up from the left side of the stage, how many people are in the camera?"", ""video_id"": ""BV1PK4y1t7k4""}",BV1PK4y1t7k4,"In the video, when the camera is focused on the lady coming up from the left side of the stage, how many people are in the camera?","[""2"", ""5"", ""6"", ""4"", ""1"", ""3""]",Art & Culture / Entity Perception,A,A,D,1.0,0.0,route_112,prob_margin,0.4,lt,0.1873813271522522,True,False,llm,llm_verifier_disagreement,route_224,X,0.61,"X has higher top1 probability and a much larger margin, suggesting stronger support than Y.",,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.61,""reason"":""X has higher top1 probability and a much larger margin, suggesting stronger support than Y.""}"
1401,"{""choices"": ""[\""Because Jinx was left all alone.\"", \""Because Jinx saw her reflection and cried.\"", \""Because Jinx realized she was in danger.\"", \""Because Jinx lost a precious item.\"", \""Because Jinx hurt her friends.\"", \""Because Jinx failed to complete her mission.\"", \""Because Jinx had a nightmare about her past.\"", \""Because Jinx was betrayed by her allies.\""]"", ""correct_choice"": ""E"", ""question"": ""In the video, why is Red-Eye Jinx so sad after waking up from the hallucination?"", ""video_id"": ""BV1Qq4y1u7gc""}",BV1Qq4y1u7gc,"In the video, why is Red-Eye Jinx so sad after waking up from the hallucination?","[""Because Jinx was left all alone."", ""Because Jinx saw her reflection and cried."", ""Because Jinx realized she was in danger."", ""Because Jinx lost a precious item."", ""Because Jinx hurt her friends."", ""Because Jinx failed to complete her mission."", ""Because Jinx had a nightmare about her past."", ""Because Jinx was betrayed by her allies.""]",Music & TV show / Entity Cognition,E,E,G,1.0,0.0,route_112,prob_margin,0.4,lt,0.06250518560409546,True,False,llm,llm_verifier_disagreement,route_112,X,0.56,"Both are close, but X has slightly higher top1_prob and margin; the sadness after waking fits guilt over hurting friends better than a generic past nightmare.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.56,""reason"":""Both are close, but X has slightly higher top1_prob and margin; the sadness after waking fits guilt over hurting friends better than a generic past nightmare.""}"
1402,"{""choices"": ""[\""mentors\"", \""friends\"", \""classmates\"", \""colleague\"", \""relatives\"", \""roommates\""]"", ""correct_choice"": ""D"", ""question"": ""In the video, based on the conversation and actions between \""Kang Ge\"" and the protagonist of the video, what is their relationship?"", ""video_id"": ""BV1Qv411q7uo""}",BV1Qv411q7uo,"In the video, based on the conversation and actions between ""Kang Ge"" and the protagonist of the video, what is their relationship?","[""mentors"", ""friends"", ""classmates"", ""colleague"", ""relatives"", ""roommates""]",Life Record / Entity Cognition,D,D,A,1.0,0.0,route_112,prob_margin,0.4,lt,0.1816118061542511,True,False,llm,llm_verifier_disagreement,route_224,X,0.61,"X has slightly higher top1 probability and much lower entropy, suggesting a more confident selection despite Y's larger margin.",,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.61,""reason"":""X has slightly higher top1 probability and much lower entropy, suggesting a more confident selection despite Y's larger margin.""}"
1409,"{""choices"": ""[\""8 bottles\"", \""14 bottles\"", \""16 bottles\"", \""11 bottles\"", \""9 bottles\"", \""10 bottles\"", \""12 bottles\""]"", ""correct_choice"": ""G"", ""question"": ""In the video, when the protagonist was in a meeting, how many bottles of Baishuishan were placed next to the white printer on the white desk?"", ""video_id"": ""BV1Qv411q7uo""}",BV1Qv411q7uo,"In the video, when the protagonist was in a meeting, how many bottles of Baishuishan were placed next to the white printer on the white desk?","[""8 bottles"", ""14 bottles"", ""16 bottles"", ""11 bottles"", ""9 bottles"", ""10 bottles"", ""12 bottles""]",Life Record / Event Perception,G,G,E,1.0,0.0,route_112,prob_margin,0.4,lt,0.0,True,False,llm,llm_verifier_disagreement,route_112,Y,0.62,"Y has clearly stronger confidence signals (higher top1_prob and margin, lower entropy), so 12 bottles is more likely.",,224,112,1.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.62,""reason"":""Y has clearly stronger confidence signals (higher top1_prob and margin, lower entropy), so 12 bottles is more likely.""}"
1414,"{""choices"": ""[\""beneath a submerged log\"", \""beside a larger rock\"", \""near the riverbank\"", \""under a mossy stone\"", \""within a small cave\"", \""along a sandy patch\"", \""next to a cluster of pebbles\"", \""Between two stones\""]"", ""correct_choice"": ""H"", ""question"": ""After the protagonist teased the yellow and black fish in the video, where did the fish swim to?"", ""video_id"": ""BV1R1421S7iL""}",BV1R1421S7iL,"After the protagonist teased the yellow and black fish in the video, where did the fish swim to?","[""beneath a submerged log"", ""beside a larger rock"", ""near the riverbank"", ""under a mossy stone"", ""within a small cave"", ""along a sandy patch"", ""next to a cluster of pebbles"", ""Between two stones""]",Life Record / Entity Cognition,H,D,H,0.0,1.0,route_224,prob_margin,0.4,lt,0.3755616545677185,True,False,llm,llm_verifier_disagreement,route_224,Y,0.67,"Y has higher top1_prob and a much larger prob_margin, suggesting stronger support despite similar entropy.",,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.67,""reason"":""Y has higher top1_prob and a much larger prob_margin, suggesting stronger support despite similar entropy.""}"
1435,"{""choices"": ""[\""The water gun changes from a water jet to a water mist\"", \""The water gun changes from a water stream to foam discharge\"", \""The water gun changes from a water stream to a water spray\"", \""The water gun changes from a water jet to a solid ice spray\"", \""The water gun changes from a water hose to steam vapor\"", \""The water gun changes from a high-pressure spray to a low-pressure stream\""]"", ""correct_choice"": ""A"", ""question"": ""In the video, what kind of state changes did the water gun go through when the firefighters were putting out the fire?"", ""video_id"": ""BV1RJ4m1L7K8""}",BV1RJ4m1L7K8,"In the video, what kind of state changes did the water gun go through when the firefighters were putting out the fire?","[""The water gun changes from a water jet to a water mist"", ""The water gun changes from a water stream to foam discharge"", ""The water gun changes from a water stream to a water spray"", ""The water gun changes from a water jet to a solid ice spray"", ""The water gun changes from a water hose to steam vapor"", ""The water gun changes from a high-pressure spray to a low-pressure stream""]",Security & Health / Event Perception,A,C,A,0.0,1.0,route_224,prob_margin,0.4,lt,0.0,True,False,llm,llm_verifier_disagreement,route_112,X,0.67,X has higher top1 probability and margin; its description of stream to spray is more plausible than jet to mist.,,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-cgbench-confidence/full/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.67,""reason"":""X has higher top1 probability and margin; its description of stream to spray is more plausible than jet to mist.""}"
