example_index,key,video_id,question,choices,task,correct_choice,pred112,pred224,acc112,acc224,gold_label,gate_column,gate_threshold,low_confidence_when,fs224_gate_value,fs224_low_confidence,fs112_fs224_agree,verifier,decision,pred_label,verifier_choice,verifier_confidence,verifier_reason,parse_error,default_fs,routed_fs,routed_acc,selective_oracle_fs,selective_oracle_acc,full_oracle_acc,source_112,source_224,raw_response
105,"{""choices"": ""[\""Americans\"", \""British people\"", \""Japanese\"", \""Norwegian\""]"", ""correct_choice"": ""C"", ""question"": ""Where are the Nobel laureates in physiology or medicine come from?"", ""video_id"": ""8QdE--Y-x7U""}",8QdE--Y-x7U,Where are the Nobel laureates in physiology or medicine come from?,"[""Americans"", ""British people"", ""Japanese"", ""Norwegian""]",event understanding,C,D,C,0.0,1.0,route_224,prob_margin,0.4,lt,0.3043119013309479,True,False,llm,llm_verifier_disagreement,route_112,X,0.72,"X has higher top1_prob, larger margin, and lower entropy, so it appears more confident.",,224,112,0.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.72,""reason"":""X has higher top1_prob, larger margin, and lower entropy, so it appears more confident.""}"
106,"{""choices"": ""[\""Right side of stage\"", \""Second floor on the left\"", \""On the left side of the stage\"", \""Second floor on the right\""]"", ""correct_choice"": ""D"", ""question"": ""Where is the harp player, respective to the people on the stage?"", ""video_id"": ""8QdE--Y-x7U""}",8QdE--Y-x7U,"Where is the harp player, respective to the people on the stage?","[""Right side of stage"", ""Second floor on the left"", ""On the left side of the stage"", ""Second floor on the right""]",entity recognition,D,B,B,0.0,0.0,tie,prob_margin,0.4,lt,0.4615698605775833,False,True,llm,accept_fs224_high_confidence,route_224,,,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,
107,"{""choices"": ""[\""There is no rostrum\"", \""On the right side of the stage\"", \""In the middle of the stage\"", \""Left side of the stage\""]"", ""correct_choice"": ""D"", ""question"": ""Where is the podium located, respective to the people on the stage?"", ""video_id"": ""8QdE--Y-x7U""}",8QdE--Y-x7U,"Where is the podium located, respective to the people on the stage?","[""There is no rostrum"", ""On the right side of the stage"", ""In the middle of the stage"", ""Left side of the stage""]",entity recognition,D,D,D,1.0,1.0,tie,prob_margin,0.4,lt,0.42584601044654846,False,True,llm,accept_fs224_high_confidence,route_224,,,,,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,
108,"{""choices"": ""[\""Last row\"", \""Nobody wears it\"", \""First row\"", \""Second row\""]"", ""correct_choice"": ""A"", ""question"": ""Where is the woman in a blue dress sitting on the right side of the podium?"", ""video_id"": ""8QdE--Y-x7U""}",8QdE--Y-x7U,Where is the woman in a blue dress sitting on the right side of the podium?,"[""Last row"", ""Nobody wears it"", ""First row"", ""Second row""]",entity recognition,A,C,C,0.0,0.0,tie,prob_margin,0.4,lt,0.5877123177051544,False,True,llm,accept_fs224_high_confidence,route_224,,,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,
109,"{""choices"": ""[\""Members of the royal family\"", \""Ensemble member\"", \""Winners on the stage\"", \""Audience under the stage\""]"", ""correct_choice"": ""A"", ""question"": ""Who left first after the award ceremony?"", ""video_id"": ""8QdE--Y-x7U""}",8QdE--Y-x7U,Who left first after the award ceremony?,"[""Members of the royal family"", ""Ensemble member"", ""Winners on the stage"", ""Audience under the stage""]",event understanding,A,C,C,0.0,0.0,tie,prob_margin,0.4,lt,0.5069728642702103,False,True,llm,accept_fs224_high_confidence,route_224,,,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,
110,"{""choices"": ""[\""They shake hands with each other\"", \""They hug together\"", \""They kiss each other\"", \""They cry together\""]"", ""correct_choice"": ""B"", ""question"": ""After the host let go of the hand of the man in the drab suit, what is the interaction with him and the man with the white beard?"", ""video_id"": ""AeEYQ62t8hA""}",AeEYQ62t8hA,"After the host let go of the hand of the man in the drab suit, what is the interaction with him and the man with the white beard?","[""They shake hands with each other"", ""They hug together"", ""They kiss each other"", ""They cry together""]",event understanding,B,A,A,0.0,0.0,tie,prob_margin,0.4,lt,0.6994494497776031,False,True,llm,accept_fs224_high_confidence,route_224,,,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,
111,"{""choices"": ""[\""The host talks standing on the stage\"", \""The host talks sitting on the sofa\"", \""The host talks sitting next to the table\"", \""The host reads a book sitting next to the table\""]"", ""correct_choice"": ""C"", ""question"": ""In the next shot after James Corden's driving, what position does he speak in?"", ""video_id"": ""AeEYQ62t8hA""}",AeEYQ62t8hA,"In the next shot after James Corden's driving, what position does he speak in?","[""The host talks standing on the stage"", ""The host talks sitting on the sofa"", ""The host talks sitting next to the table"", ""The host reads a book sitting next to the table""]",entity recognition,C,B,A,0.0,0.0,tie,prob_margin,0.4,lt,0.19544628262519836,True,False,llm,llm_verifier_disagreement,route_224,Y,0.62,"Y has higher top1_prob and a much better prob_margin, so it looks more reliable despite similar entropy.",,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.62,""reason"":""Y has higher top1_prob and a much better prob_margin, so it looks more reliable despite similar entropy.""}"
112,"{""choices"": ""[\""Yellow\"", \""White\"", \""Grey\"", \""Black\""]"", ""correct_choice"": ""A"", ""question"": ""What color is James Corden wearing in the next shot after he wakes up from his dream?"", ""video_id"": ""AeEYQ62t8hA""}",AeEYQ62t8hA,What color is James Corden wearing in the next shot after he wakes up from his dream?,"[""Yellow"", ""White"", ""Grey"", ""Black""]",entity recognition,A,A,D,1.0,0.0,route_112,prob_margin,0.4,lt,0.158157080411911,True,False,llm,llm_verifier_disagreement,route_224,Y,0.61,"Y has slightly higher top1_prob and a much larger prob_margin, suggesting stronger support despite higher entropy.",,224,224,0.0,112,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""Y"",""confidence"":0.61,""reason"":""Y has slightly higher top1_prob and a much larger prob_margin, suggesting stronger support despite higher entropy.""}"
113,"{""choices"": ""[\""He sings and plays the guitar\"", \""He sings and plays the piano\"", \""He talks with the music\"", \""He bows to the audience\""]"", ""correct_choice"": ""B"", ""question"": ""What does James Corden do when he finishes his monologue at his desk?"", ""video_id"": ""AeEYQ62t8hA""}",AeEYQ62t8hA,What does James Corden do when he finishes his monologue at his desk?,"[""He sings and plays the guitar"", ""He sings and plays the piano"", ""He talks with the music"", ""He bows to the audience""]",event understanding,B,D,D,0.0,0.0,tie,prob_margin,0.4,lt,0.898403100669384,False,True,llm,accept_fs224_high_confidence,route_224,,,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,
114,"{""choices"": ""[\""He shows his wounds\"", \""He takes off his clothes\"", \""He shows his tattoo\"", \""He shows his muscle\""]"", ""correct_choice"": ""C"", ""question"": ""What does the man in khaki suit do in the next scene after the scene of a photo of five people end?"", ""video_id"": ""AeEYQ62t8hA""}",AeEYQ62t8hA,What does the man in khaki suit do in the next scene after the scene of a photo of five people end?,"[""He shows his wounds"", ""He takes off his clothes"", ""He shows his tattoo"", ""He shows his muscle""]",event understanding,C,C,C,1.0,1.0,tie,prob_margin,0.4,lt,0.5513002425432205,False,True,llm,accept_fs224_high_confidence,route_224,,,,,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,
115,"{""choices"": ""[\""They hand the invitation to James Corden\"", \""They throw the invitation away\"", \""They tear the invitation into pieces\"", \""They burn the invitation with the fire\""]"", ""correct_choice"": ""D"", ""question"": ""What does the men in suits do to the invitations when they talk to James Corden in pajamas?"", ""video_id"": ""AeEYQ62t8hA""}",AeEYQ62t8hA,What does the men in suits do to the invitations when they talk to James Corden in pajamas?,"[""They hand the invitation to James Corden"", ""They throw the invitation away"", ""They tear the invitation into pieces"", ""They burn the invitation with the fire""]",event understanding,D,A,D,0.0,1.0,route_224,prob_margin,0.4,lt,0.7609521821141243,False,False,llm,accept_fs224_high_confidence,route_224,,,,,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,
116,"{""choices"": ""[\""ST-1\"", \""ST-7\"", \""ST-5\"", \""ST-2\""]"", ""correct_choice"": ""D"", ""question"": ""When James Corden is talking to another man through the door, what is the word in the red area on the door?"", ""video_id"": ""AeEYQ62t8hA""}",AeEYQ62t8hA,"When James Corden is talking to another man through the door, what is the word in the red area on the door?","[""ST-1"", ""ST-7"", ""ST-5"", ""ST-2""]",entity recognition,D,B,C,0.0,0.0,tie,prob_margin,0.4,lt,0.07199043035507202,True,False,llm,llm_verifier_disagreement,route_224,X,0.54,Slightly stronger confidence margin and comparable top1 probability; Y has zero margin.,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.54,""reason"":""Slightly stronger confidence margin and comparable top1 probability; Y has zero margin.""}"
117,"{""choices"": ""[\""The protagonist pushes the table aside and stands up, confronting the man. After a series of quarrels, she kills the man and leaves the restaurant. The chef follows her\"", \""The protagonist pushes the table aside and stands up, confronting the man. After a series of quarrels, she injuries  the man and leaves the restaurant. The chef follows her\"", \""The protagonist pushes the table aside and stands up, taking out her gun and pointing at the man. After a series of quarrels, she kills the man and leaves the restaurant. The chef follows her\"", \""The protagonist pushes the table aside and stands up, taking out her gun and pointing at the man. After a series of quarrels, she kills the man and leaves the restaurant\""]"", ""correct_choice"": ""A"", ""question"": ""After the man with the gun threatens the cook, what does the protagonist do?"", ""video_id"": ""Cm73ma6Ibcs""}",Cm73ma6Ibcs,"After the man with the gun threatens the cook, what does the protagonist do?","[""The protagonist pushes the table aside and stands up, confronting the man. After a series of quarrels, she kills the man and leaves the restaurant. The chef follows her"", ""The protagonist pushes the table aside and stands up, confronting the man. After a series of quarrels, she injuries  the man and leaves the restaurant. The chef follows her"", ""The protagonist pushes the table aside and stands up, taking out her gun and pointing at the man. After a series of quarrels, she kills the man and leaves the restaurant. The chef follows her"", ""The protagonist pushes the table aside and stands up, taking out her gun and pointing at the man. After a series of quarrels, she kills the man and leaves the restaurant""]",summarization,A,A,A,1.0,1.0,tie,prob_margin,0.4,lt,0.0,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,
118,"{""choices"": ""[\""4\"", \""8\"", \""6\"", \""2\""]"", ""correct_choice"": ""C"", ""question"": ""How many people are carrying the sedan chair for the woman?"", ""video_id"": ""Cm73ma6Ibcs""}",Cm73ma6Ibcs,How many people are carrying the sedan chair for the woman?,"[""4"", ""8"", ""6"", ""2""]",entity recognition,C,A,B,0.0,0.0,tie,prob_margin,0.4,lt,0.042846620082855225,True,False,llm,llm_verifier_disagreement,route_112,X,0.79,"X has higher top1 probability, larger margin, and lower entropy than Y.",,224,112,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,"{""choice"":""X"",""confidence"":0.79,""reason"":""X has higher top1 probability, larger margin, and lower entropy than Y.""}"
119,"{""choices"": ""[\""3\"", \""2\"", \""5\"", \""1\""]"", ""correct_choice"": ""D"", ""question"": ""How many sticks does the protagonist put in the incense burner?"", ""video_id"": ""Cm73ma6Ibcs""}",Cm73ma6Ibcs,How many sticks does the protagonist put in the incense burner?,"[""3"", ""2"", ""5"", ""1""]",entity recognition,D,A,A,0.0,0.0,tie,prob_margin,0.4,lt,0.8710526376962662,False,True,llm,accept_fs224_high_confidence,route_224,,,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,
120,"{""choices"": ""[\""1\"", \""5\"", \""2\"", \""4\""]"", ""correct_choice"": ""D"", ""question"": ""How many times does the protagonist knock on the green door?"", ""video_id"": ""Cm73ma6Ibcs""}",Cm73ma6Ibcs,How many times does the protagonist knock on the green door?,"[""1"", ""5"", ""2"", ""4""]",event understanding,D,A,A,0.0,0.0,tie,prob_margin,0.4,lt,0.16102036833763123,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,
121,"{""choices"": ""[\""The protagonist cuts off the hand of the man with the gun with her sword\"", \""The protagonist cuts off two fingers of the man with the gun with her sword\"", \""The protagonist impales the man with the gun with her word\"", \""The protagonist breaks the windows with her sword and flees\""]"", ""correct_choice"": ""B"", ""question"": ""What does the protagonist do when the man with the gun keeps approaching her?"", ""video_id"": ""Cm73ma6Ibcs""}",Cm73ma6Ibcs,What does the protagonist do when the man with the gun keeps approaching her?,"[""The protagonist cuts off the hand of the man with the gun with her sword"", ""The protagonist cuts off two fingers of the man with the gun with her sword"", ""The protagonist impales the man with the gun with her word"", ""The protagonist breaks the windows with her sword and flees""]",event understanding,B,A,A,0.0,0.0,tie,prob_margin,0.4,lt,0.08911538124084473,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,
122,"{""choices"": ""[\""A group of monks sitting cross-legged in the snow\"", \""A group of citizens chatting together\"", \""A group of warriors practicing swords\"", \""A group of samurais eating\""]"", ""correct_choice"": ""C"", ""question"": ""What does the protagonist see through the window after she is taken to the utility room?"", ""video_id"": ""Cm73ma6Ibcs""}",Cm73ma6Ibcs,What does the protagonist see through the window after she is taken to the utility room?,"[""A group of monks sitting cross-legged in the snow"", ""A group of citizens chatting together"", ""A group of warriors practicing swords"", ""A group of samurais eating""]",event understanding,C,A,A,0.0,0.0,tie,prob_margin,0.4,lt,0.9851030348800123,False,True,llm,accept_fs224_high_confidence,route_224,,,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,
123,"{""choices"": ""[\""With snow on the ground\"", \""With her sleeves\"", \""With her hands\"", \""With a handkerchief in her pocket\""]"", ""correct_choice"": ""A"", ""question"": ""What does the protagonist wipe her face with when she is knocked to the ground during a solo fight?"", ""video_id"": ""Cm73ma6Ibcs""}",Cm73ma6Ibcs,What does the protagonist wipe her face with when she is knocked to the ground during a solo fight?,"[""With snow on the ground"", ""With her sleeves"", ""With her hands"", ""With a handkerchief in her pocket""]",entity recognition,A,B,B,0.0,0.0,tie,prob_margin,0.4,lt,0.6269036680459976,False,True,llm,accept_fs224_high_confidence,route_224,,,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,
124,"{""choices"": ""[\""Eat some food\"", \""Stitches her wound\"", \""Drink spring water\"", \""Relax\""]"", ""correct_choice"": ""B"", ""question"": ""What else does the protagonist do in the shower besides taking a shower?"", ""video_id"": ""Cm73ma6Ibcs""}",Cm73ma6Ibcs,What else does the protagonist do in the shower besides taking a shower?,"[""Eat some food"", ""Stitches her wound"", ""Drink spring water"", ""Relax""]",event understanding,B,B,B,1.0,1.0,tie,prob_margin,0.4,lt,0.5869887471199036,False,True,llm,accept_fs224_high_confidence,route_224,,,,,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,
125,"{""choices"": ""[\""A child rides on her back\"", \""A man kneels beside her\"", \""A man takes out his sword\"", \""A child hits her head with noodles\""]"", ""correct_choice"": ""D"", ""question"": ""What happens when the woman wearing a red kimono kneels?"", ""video_id"": ""Cm73ma6Ibcs""}",Cm73ma6Ibcs,What happens when the woman wearing a red kimono kneels?,"[""A child rides on her back"", ""A man kneels beside her"", ""A man takes out his sword"", ""A child hits her head with noodles""]",event understanding,D,B,B,0.0,0.0,tie,prob_margin,0.4,lt,0.13558349013328552,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,
126,"{""choices"": ""[\""Sleep\"", \""Drink some water\"", \""Wash clothes\"", \""Take a bath\""]"", ""correct_choice"": ""D"", ""question"": ""What is the protagonist primary objection at the spring?"", ""video_id"": ""Cm73ma6Ibcs""}",Cm73ma6Ibcs,What is the protagonist primary objection at the spring?,"[""Sleep"", ""Drink some water"", ""Wash clothes"", ""Take a bath""]",event understanding,D,D,D,1.0,1.0,tie,prob_margin,0.4,lt,0.46775199472904205,False,True,llm,accept_fs224_high_confidence,route_224,,,,,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,
127,"{""choices"": ""[\""Leg\"", \""Foot\"", \""Eye\"", \""Hand\""]"", ""correct_choice"": ""D"", ""question"": ""What part of the cook is different from other people?"", ""video_id"": ""Cm73ma6Ibcs""}",Cm73ma6Ibcs,What part of the cook is different from other people?,"[""Leg"", ""Foot"", ""Eye"", ""Hand""]","entity recognition, reasoning",D,C,C,0.0,0.0,tie,prob_margin,0.4,lt,0.98658562079072,False,True,llm,accept_fs224_high_confidence,route_224,,,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,
128,"{""choices"": ""[\""One of the chopsticks on the bowl falls to the table\"", \""One of the chopsticks on the bowl falls to the floor\"", \""The seasoning bottle falls\"", \""The bowl falls to the floor\""]"", ""correct_choice"": ""A"", ""question"": ""When the protagonist moves the table at the restaurant, what happens to the things on the table?"", ""video_id"": ""Cm73ma6Ibcs""}",Cm73ma6Ibcs,"When the protagonist moves the table at the restaurant, what happens to the things on the table?","[""One of the chopsticks on the bowl falls to the table"", ""One of the chopsticks on the bowl falls to the floor"", ""The seasoning bottle falls"", ""The bowl falls to the floor""]",event understanding,A,B,B,0.0,0.0,tie,prob_margin,0.4,lt,0.03784260153770447,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,
129,"{""choices"": ""[\""They do not bribe the guard\"", \""They are foreigners\"", \""They bring illegal weapons\"", \""They do not have a pass\""]"", ""correct_choice"": ""A"", ""question"": ""Why are the mother and child, who line in front of the protagonist, unable to enter the city?"", ""video_id"": ""Cm73ma6Ibcs""}",Cm73ma6Ibcs,"Why are the mother and child, who line in front of the protagonist, unable to enter the city?","[""They do not bribe the guard"", ""They are foreigners"", ""They bring illegal weapons"", ""They do not have a pass""]",reasoning,A,D,D,0.0,0.0,tie,prob_margin,0.4,lt,0.35197460651397705,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,
130,"{""choices"": ""[\""Because he is a spy\"", \""Because he wants to steal the sword\"", \""Because he wants to challenge the protagonist\"", \""Because he finds out that the protagonist is a woman\""]"", ""correct_choice"": ""D"", ""question"": ""Why does the protagonist aim her sword at the cook?"", ""video_id"": ""Cm73ma6Ibcs""}",Cm73ma6Ibcs,Why does the protagonist aim her sword at the cook?,"[""Because he is a spy"", ""Because he wants to steal the sword"", ""Because he wants to challenge the protagonist"", ""Because he finds out that the protagonist is a woman""]",reasoning,D,D,D,1.0,1.0,tie,prob_margin,0.4,lt,0.8707148917019367,False,True,llm,accept_fs224_high_confidence,route_224,,,,,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,
131,"{""choices"": ""[\""Because she wants to strength her body\"", \""Because irons are decorations\"", \""Because she has superpower and iron surpress it\"", \""Because tying iron is a culture tradition\""]"", ""correct_choice"": ""A"", ""question"": ""Why does the protagonist tie iron to her limbs?"", ""video_id"": ""Cm73ma6Ibcs""}",Cm73ma6Ibcs,Why does the protagonist tie iron to her limbs?,"[""Because she wants to strength her body"", ""Because irons are decorations"", ""Because she has superpower and iron surpress it"", ""Because tying iron is a culture tradition""]",reasoning,A,A,A,1.0,1.0,tie,prob_margin,0.4,lt,0.6964160948991776,False,True,llm,accept_fs224_high_confidence,route_224,,,,,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,
132,"{""choices"": ""[\""From frowning to happy\"", \""Keep frowning\"", \""From happy to frowning\"", \""From frowning to angry\""]"", ""correct_choice"": ""A"", ""question"": ""How does the emotion change on Sarah's face when interviewed?"", ""video_id"": ""EpMLAQbSYAw""}",EpMLAQbSYAw,How does the emotion change on Sarah's face when interviewed?,"[""From frowning to happy"", ""Keep frowning"", ""From happy to frowning"", ""From frowning to angry""]",reasoning,A,C,C,0.0,0.0,tie,prob_margin,0.4,lt,0.5532130748033524,False,True,llm,accept_fs224_high_confidence,route_224,,,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,
133,"{""choices"": ""[\""Pigeon and crow\"", \""Dog and pigeon\"", \""Pigeon and bull\"", \""Crow and bull\""]"", ""correct_choice"": ""A"", ""question"": ""What animal is on the street next to the famous Wall Street statue?"", ""video_id"": ""EpMLAQbSYAw""}",EpMLAQbSYAw,What animal is on the street next to the famous Wall Street statue?,"[""Pigeon and crow"", ""Dog and pigeon"", ""Pigeon and bull"", ""Crow and bull""]",entity recognition,A,C,C,0.0,0.0,tie,prob_margin,0.4,lt,0.7167122513055801,False,True,llm,accept_fs224_high_confidence,route_224,,,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,
134,"{""choices"": ""[\""+51.28, 1.86%\"", \""+644.10, 1.44%\"", \""+71.88, 0.89%\"", \""+164.93, 2.90%\""]"", ""correct_choice"": ""C"", ""question"": ""What are the changing trends of NASDAQ when the changing trends of Dow Jones are +457.21, 1.95%?"", ""video_id"": ""EpMLAQbSYAw""}",EpMLAQbSYAw,"What are the changing trends of NASDAQ when the changing trends of Dow Jones are +457.21, 1.95%?","[""+51.28, 1.86%"", ""+644.10, 1.44%"", ""+71.88, 0.89%"", ""+164.93, 2.90%""]",key information retrieval,C,A,A,0.0,0.0,tie,prob_margin,0.4,lt,0.13161751627922058,True,True,llm,low_confidence_agree_accept_answer,route_224,,,,,224,224,0.0,224,0.0,0.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,
135,"{""choices"": ""[\""Thay are all men\"", \""They are the elderly\"", \""They wear red clothes\"", \""They are tall\""]"", ""correct_choice"": ""C"", ""question"": ""What characteristic does the Tea Party have in common in this people?"", ""video_id"": ""EpMLAQbSYAw""}",EpMLAQbSYAw,What characteristic does the Tea Party have in common in this people?,"[""Thay are all men"", ""They are the elderly"", ""They wear red clothes"", ""They are tall""]",entity recognition,C,C,C,1.0,1.0,tie,prob_margin,0.4,lt,0.7228239551186562,False,True,llm,accept_fs224_high_confidence,route_224,,,,,224,224,1.0,224,1.0,1.0,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs112_lb72_rs144/1_0.csv,/mnt/ssd1/mwnoh/var-resolution-lvbench-confidence/fs224_lb18_rs36/1_0.csv,
