fold,input_mode,video_id,question,choices,task,gold_label,pred_label,pred_confidence,acc112,acc224,routed_acc
2,question_choices,AeEYQ62t8hA,"When James Corden is talking to another man through the door, what is the word in the red area on the door?","[""ST-1"", ""ST-7"", ""ST-5"", ""ST-2""]",entity recognition,tie,tie,0.5305240183779514,0.0,0.0,0.0
2,question_choices,GcRKREorGSc,What animal is one of the five animals that appears in the picture walking on the grass?,"[""African goshawks"", ""Namaqua doves"", ""Bateleur"", ""Helmeted guineafowl""]","event understanding, entity recognition",tie,tie,0.5309204480000528,0.0,0.0,0.0
2,question_choices,GcRKREorGSc,What animal licks its fur and then looks straight to the camera?,"[""Tiger"", ""Bat-eared fox"", ""African ground squirrel"", ""African openbill""]",entity recognition,tie,tie,0.5040673279630725,0.0,0.0,0.0
2,question_choices,GcRKREorGSc,What appears after a lilac-breasted roller shows up for the first time?,"[""Namaqua doves"", ""Helmeted guineafowl"", ""African fish eagle"", ""Nile monitor""]","event understanding, entity recognition",tie,route_224,0.5858795987285501,0.0,0.0,0.0
2,question_choices,GcRKREorGSc,What appears in the water before the scene of a hippo eating grass?,"[""Hippo"", ""African elephant"", ""Crocodile"", ""African fish eagle""]","event understanding, entity recognition",tie,tie,0.5110888629505048,1.0,1.0,1.0
2,question_choices,GcRKREorGSc,What appears on the screen before five deers eating the grass and then two giraffes walking on the grass?,"[""Bat-eared fox"", ""Bateleur"", ""Greater kudu"", ""Deer""]",event understanding,tie,tie,0.5404510667120325,1.0,1.0,1.0
2,question_choices,GcRKREorGSc,"What appears on the screen before the scene where a Nile monitor walks towards the right, making a hissing sound with its tongue, respective to the camera's view?","[""Black-winged stilt"", ""Crimson-breasted shrike"", ""Lilac-breasted roller"", ""Bat-eared fox""]","event understanding, entity recognition",route_224,route_224,0.5534149154750203,0.0,1.0,1.0
2,question_choices,GcRKREorGSc,What are the three animals that appear after two deer eat grass and play with their horns?,"[""Three lions play with each other"", ""Three leopard foxes play with each other"", ""Three bat-eared foxes play with each other"", ""Three deers play with each other""]","entity recognition, event understanding",route_112,tie,0.5019615311045423,1.0,0.0,1.0
2,question_choices,GcRKREorGSc,What are the two deer seen in the first half of the video doing?,"[""They are sleeping"", ""They are fighting"", ""They are mating"", ""They are hunting""]",reasoning,tie,tie,0.5481909701734895,0.0,0.0,0.0
2,question_choices,GcRKREorGSc,What color is the cloud layer captured for the second time in the video?,"[""Black"", ""Pink"", ""Golden"", ""Blue""]",entity recognition,tie,route_112,0.568758478484988,1.0,1.0,1.0
2,question_choices,GcRKREorGSc,What color is the grass around the lioness lying alone in the grass?,"[""Yellow"", ""Grey"", ""Black"", ""Green""]","event understanding, entity recognition",tie,route_112,0.5574200665942304,0.0,0.0,0.0
2,question_choices,GcRKREorGSc,What happens after the series of close-up shots of lions?,"[""Leopards and deers run"", ""Lions and zebra run"", ""Lions and deers run"", ""Zebra and deers run""]",event understanding,route_224,route_224,0.5927330554853171,0.0,1.0,1.0
2,question_choices,GcRKREorGSc,"What happens after two lions lying on the grass enjoying sunshine, and then a bird standing on top of a rock?","[""Ostrich drink water"", ""Deers eat the grass"", ""Giraffes eat the grass"", ""Zebra eat the grass""]","event understanding, entity recognition",tie,route_224,0.5638647974551866,0.0,0.0,0.0
2,question_choices,GcRKREorGSc,What is a bat-eared fox licking in the grass in the middle of the picture?,"[""Grass"", ""Another fox"", ""Hand"", ""Tail""]",entity recognition,tie,tie,0.5026205611185914,0.0,0.0,0.0
2,question_choices,GcRKREorGSc,What is the animal in the first scene that appears after the opening cloud scene?,"[""The little lion"", ""The bat-eared fox"", ""The ostrich"", ""The deer""]",entity recognition,route_112,tie,0.5041220231368859,1.0,0.0,1.0
2,question_choices,GcRKREorGSc,What is the animal that appears in the picture after the first appearance of a lion?,"[""The deer"", ""The little lion"", ""The bat-eared fox"", ""The ostriches""]",entity recognition,tie,tie,0.5262906597119945,1.0,1.0,1.0
2,question_choices,GcRKREorGSc,What is the second other animal that appears after the great kudu?,"[""Helmeted guineafowl"", ""Namaqua doves"", ""African fish eagle"", ""Bateleur""]","event understanding, entity recognition",route_112,tie,0.5317655536039566,1.0,0.0,1.0
2,question_choices,JlrzSvCsIjE,"How many times do the two teams hit the ball after the game score is 2-1, point score is 0-30?","[""10"", ""9"", ""8"", ""7""]","key information retrieval, entity recognition, event understanding",tie,route_112,0.6008815102946595,1.0,1.0,1.0
2,question_choices,JlrzSvCsIjE,Summarize the scoring in the second game of the first set?,"[""The American team scores one point first, and the Swiss team then tie it, but then the American team score consecutively to win the game"", ""The Swiss team score consecutively to win the game with American get no point"", ""The American team score consecutively to win the game with Swiss get no point"", ""The Swiss team scores one point first, and the American team then tie it, but then the Swiss team score consecutively to win the game""]",summarization,tie,tie,0.5051189610760443,1.0,1.0,1.0
2,question_choices,JlrzSvCsIjE,Summarize the scoring in the third game of the first set?,"[""After losing a point, the U.S. team scored four points in a row to win the game"", ""After losing a point, the Swiss team scored four points in a row to win the game"", ""The Swiss team scored four points in a row to win the game"", ""The U.S. team scored four points in a row to win the game""]",summarization,tie,tie,0.5377112710096941,1.0,1.0,1.0
2,question_choices,JlrzSvCsIjE,What are the players doing after interview?,"[""Willians takes photos with Federer"", ""Willians takes photos with Tiafoe"", ""Bencic takes photos with Federer"", ""Bencic takes photos with Tiafoe""]",event understanding,tie,route_224,0.588225829537724,1.0,1.0,1.0
2,question_choices,JlrzSvCsIjE,What happens in the first set?,"[""The American team wins 3 games first and then the Swiss team ties to tiebreak, and the American team finally win the game"", ""The two teams take turns to score to tiebreak, and the Swiss team finally win the game"", ""The Swiss team wins 3 games first and then the American team ties to tiebreak, and the Swiss team finally win the game"", ""The two teams take turns to score to tiebreak, and the American team finally win the game""]",summarization,tie,route_112,0.56829649569809,0.0,0.0,0.0
2,question_choices,JlrzSvCsIjE,What happens in the fourth game of the second set?,"[""The American team scores 4 points first and then the Swiss team ties to deuce, and the American team finally win the game"", ""The two teams take turns to score to deuce, and the American team finally win the game"", ""The Swiss team scores 4 points first and then the American team ties to deuce, and the Swiss team finally win the game"", ""The two teams take turns to score to deuce, and the Swiss team finally win the game""]",summarization,tie,route_112,0.5732472674601145,0.0,0.0,0.0
2,question_choices,JlrzSvCsIjE,What happens in the sixth game of the first set?,"[""The Swiss team score 4 points in a row to win this game without losing one point"", ""After losing one point, the American team score 4 points in a row to win this game"", ""After losing one point, the Swiss team score 4 points in a row to win this game"", ""The American team score 4 points in a row to win this game without losing one point""]",summarization,tie,route_112,0.5724562641412183,0.0,0.0,0.0
2,question_choices,JlrzSvCsIjE,What happens in the third game of the second set?,"[""The U.S. team take the lead to score one point, then the Swiss team score two points in a row, and finally the U.S. team score three points in a row to win the game"", ""The Swiss team take the lead to score one point, then the U.S. team score two points in a row, and finally the Swiss team score three points in a row to win the game"", ""The U.S. team take the lead to score two points, then the Swiss team score two points in a row, and finally the U.S. team score two points in a row to win the game"", ""The Swiss team take the lead to score two points, then the U.S. team score two points in a row, and finally the Swiss team score two points in a row to win the game""]",summarization,route_112,route_112,0.557127425084623,1.0,0.0,1.0
2,question_choices,JlrzSvCsIjE,"What is Federer's average forehand topspin speed when the game score is 1-1, and point score is 30-0?","[""108 KM/H"", ""109 KM/H"", ""118 KM/H"", ""119 KM/H""]",key information retrieval,tie,tie,0.5146639250731109,0.0,0.0,0.0
2,question_choices,JlrzSvCsIjE,What is the 1st serve percent of the two teams before the game score becomes 2-2?,"[""70% for the American team and 60% for the Swiss team"", ""67% for the American team and 76% for the Swiss team"", ""76% for the American team and 67% for the Swiss team"", ""60% for the American team and 70% for the Swiss team""]",key information retrieval,tie,tie,0.5078053035488546,0.0,0.0,0.0
2,question_choices,JlrzSvCsIjE,Who is interviewed after the game?,"[""Tiafoe and willians"", ""Federer and Tiafoe"", ""Willians and Federer"", ""Bencic and Federer""]",entity recognition,route_224,route_224,0.603087225137419,0.0,1.0,1.0
2,question_choices,JlrzSvCsIjE,Why do Tiafoe and Federer tap each other in the fourth game of the second set?,"[""Tiafoe shows his apology for hit the ball on Federer's abdomen"", ""Tiafoe encourges Federer after winning the game"", ""Tiafoe shows his apology for hit the ball on Federer's head"", ""Tiafoe shows his apology for hit the ball on Federer's leg""]",reasoning,tie,tie,0.5175430256407194,0.0,0.0,0.0
2,question_choices,JlrzSvCsIjE,Why does Team USA lose the first point of the second game of the first set?,"[""They are spiked"", ""They fail to hit the ball over the net"", ""They hit the ball out of bounds"", ""They fail to catch the ball""]",event understanding,route_112,tie,0.5177601859511379,1.0,0.0,1.0
2,question_choices,JlrzSvCsIjE,"Why does Tiafoe fall during the first score when the set score is 0-1, game score is 1-0?","[""He is hit by the ball"", ""He tries hard to hit the ball"", ""He steps on his shoelace"", ""The ground is slippery""]",reasoning,tie,route_112,0.5806062249731492,0.0,0.0,0.0
2,question_choices,JlrzSvCsIjE,"Why does the lens focus on a number when the set score is 0-1, game score is 1-1, point score is 15-15?","[""The serve speed is really high"", ""The serve speed is really low"", ""The ball hit this number"", ""Someone is shouting around the number""]","reasoning, key information retrieval",tie,tie,0.5082307740580525,0.0,0.0,0.0
2,question_choices,JlrzSvCsIjE,"Why is Tiafoe so happy when the game score is 1-1, point score is 40-0?","[""They score consecutively without losing a point"", ""They win that game without losing a point"", ""They win that set without losing a point"", ""He serves a nice ball""]",reasoning,tie,tie,0.5461709732255569,0.0,0.0,0.0
2,question_choices,KLIa2UaE2KE,"A famous football star comes to watch the game, who is he?","[""Aguero"", ""Neymar"", ""Ronaldo"", ""Messi""]",entity recognition,route_112,tie,0.5263578084153887,1.0,0.0,1.0
2,question_choices,KLIa2UaE2KE,"The ball was in during the video replay of the first set, so who scored this point?","[""China"", ""Brazil"", ""Japan"", ""Italy""]",event understanding,tie,tie,0.538070526780507,1.0,1.0,1.0
2,question_choices,KLIa2UaE2KE,What did number seven do after being substituted in?,"[""He cried"", ""He injuried"", ""He danced"", ""He served""]",event understanding,tie,tie,0.5235900155531785,1.0,1.0,1.0
2,question_choices,KLIa2UaE2KE,What is the content of the entire video about?,"[""This video narrates the entire process of the 2016 men's volleyball final, in which the Brazilian team defeated China 3-0 to win the championship"", ""This video narrates the entire process of the 2016 men's volleyball final, in which the Brazilian team defeated Italy 3-2 to win the championship"", ""This video narrates the entire process of the 2020 men's volleyball final, in which the Brazilian team defeated Italy 3-0 to win the championship"", ""This video narrates the entire process of the 2016 men's volleyball final, in which the Brazilian team defeated Italy 3-0 to win the championship""]",summarization,route_112,route_224,0.5742396438174735,1.0,0.0,0.0
2,question_choices,KLIa2UaE2KE,What is the name of the player wearing number 16 for Brazil in the video?,"[""Ken"", ""Dante"", ""Lucas"", ""James""]",entity recognition,tie,route_112,0.5612849259849784,1.0,1.0,1.0
2,question_choices,KLIa2UaE2KE,"What is the number of the player being substituted when the game score is 0-2, point score is 14-15?","[""19"", ""45"", ""2"", ""18""]","entity recognition, key information retrieval",tie,tie,0.522600836793905,0.0,0.0,0.0
2,question_choices,KLIa2UaE2KE,Which national team was the first to receive medals on the podium after the match?,"[""Italy"", ""The USA"", ""Brazil"", ""China""]",entity recognition,tie,tie,0.5112355111406102,0.0,0.0,0.0
2,question_choices,KLIa2UaE2KE,Which player scored the tenth point for Italy in the first set of the video?,"[""13"", ""20"", ""5"", ""15""]",entity recognition,tie,tie,0.5174376226933686,1.0,1.0,1.0
2,question_choices,KLIa2UaE2KE,Which team scored the first point of the third set?,"[""China"", ""Italy"", ""Brazil"", ""Japan""]",key information retrieval,tie,route_224,0.5564192215558706,1.0,1.0,1.0
2,question_choices,KLIa2UaE2KE,Which team was leading before the eighteenth point in the second set?,"[""Japan"", ""China"", ""Italy"", ""Brazil""]",key information retrieval,route_224,tie,0.513510183783692,0.0,1.0,0.0
2,question_choices,KbahC-QCKU8,How many places does the vlogger family go to catch king crabs?,"[""3"", ""5"", ""6"", ""4""]",event understanding,tie,route_112,0.6776460618052835,0.0,0.0,0.0
2,question_choices,KbahC-QCKU8,How many times do the vlogger family members go hunting in total?,"[""3"", ""6"", ""4"", ""5""]",event understanding,tie,route_112,0.6973987173735638,1.0,1.0,1.0
2,question_choices,KbahC-QCKU8,What brand of goggles does the vlogger family have?,"[""SATA"", ""Honeywell"", ""Uvex"", ""Smith""]","key information retrieval, entity recognition",tie,route_112,0.5600157802810619,1.0,1.0,1.0
2,question_choices,KbahC-QCKU8,What does the vlogger family buy for fishing?,"[""Bait and fishing gear"", ""Axes and fishing gear"", ""Axes and bait"", ""Fishing gear and bait""]","entity recognition, event understanding",tie,tie,0.5132620177420749,0.0,0.0,0.0
2,question_choices,KbahC-QCKU8,What does the vlogger family do after buying fishing stuffs?,"[""Have meal in KFC"", ""Go fishing"", ""Have meal in Airport Pizza"", ""Go swimming""]",event understanding,tie,route_112,0.6635296465676512,1.0,1.0,1.0
2,question_choices,KbahC-QCKU8,What does the vlogger family find in the visitor center?,"[""A horse"", ""A yak"", ""A buffalo"", ""A cow""]","entity recognition, event understanding",tie,route_112,0.5949892616980073,0.0,0.0,0.0
2,question_choices,KbahC-QCKU8,What foods do the vlogger family members eat the most here?,"[""Pizza"", ""Waffles"", ""Birds"", ""King crab""]",entity recognition,tie,route_112,0.5717884797916419,0.0,0.0,0.0
2,question_choices,KbahC-QCKU8,What happens to the vlogger family members after their second hunting?,"[""Their snowmobile is so crowded"", ""Their snowmobile is attacked by birds"", ""Their snowmobile run out of power"", ""Their snowmobile can't reverse""]",event understanding,tie,tie,0.5192619990552911,0.0,0.0,0.0
2,question_choices,KbahC-QCKU8,What happens to the vlogger family members after trying to shoot the birds?,"[""They are attacked by the bird"", ""They get lost"", ""They break they gun accidently"", ""Their car gets stuck in the snow""]",event understanding,route_112,route_112,0.576991818884296,1.0,0.0,1.0
2,question_choices,KbahC-QCKU8,What is the key difference between a local knife and other knives?,"[""Local knife is made by special material"", ""Local knife is colorful"", ""Local knife has a shape of fan"", ""Local knife is just for decorations""]","entity recognition, reasoning",tie,route_224,0.580484955030955,0.0,0.0,0.0
2,question_choices,KbahC-QCKU8,What is the most common form of transportation there?,"[""Jeep"", ""Car"", ""Sled"", ""Snowmobile""]","entity recognition, event understanding",tie,tie,0.519098289467849,1.0,1.0,1.0
2,question_choices,KbahC-QCKU8,Why does the vlogger point the barrel of the gun toward his mouth?,"[""He is trying to clear the barrel of the gun"", ""He is trying to get the most excitement"", ""He is trying to commit suicide"", ""No information""]","reasoning, event understanding",tie,tie,0.5104343844187985,0.0,0.0,0.0
2,question_choices,RCAqKnvu_P0,How long is the vlogger's flight duration to Japan?,"[""3 hours 30 minutes"", ""4 hours 30 minutes"", ""4 hours 45 minutes"", ""2 hours 45 minutes""]",key information retrieval,route_112,tie,0.5470920791310584,1.0,0.0,1.0
2,question_choices,RCAqKnvu_P0,How many kinds of train cards are threre in Japan?,"[""Three"", ""Two"", ""Four"", ""Five""]",key information retrieval,route_224,route_112,0.57982386191147,0.0,1.0,0.0
2,question_choices,RCAqKnvu_P0,How much does the vlogger pay to the hotel for 8 days?,"[""$ 168"", ""$ 167"", ""$ 159"", ""$ 416""]",key information retrieval,tie,route_112,0.6212285492521095,0.0,0.0,0.0
2,question_choices,RCAqKnvu_P0,On which floor is Shibuya Sky?,"[""14"", ""11"", ""12"", ""13""]","reasoning, key information retrieval",tie,route_224,0.5853088491316463,1.0,1.0,1.0
2,question_choices,RCAqKnvu_P0,The vlogger visits Takeshita Street ___.,"[""On the morning"", ""On the evening"", ""At midnight"", ""In the afternoon""]","event understanding, key information retrieval",tie,tie,0.5192094241154674,0.0,0.0,0.0
2,question_choices,RCAqKnvu_P0,What does the vlogger eat on the first day evening?,"[""Sandwich"", ""Tempura"", ""Ramen"", ""Sushi""]",entity recognition,tie,route_112,0.557518921578974,1.0,1.0,1.0
2,question_choices,RCAqKnvu_P0,"What else does the vlogger do on the last day, besides going to the airport?","[""Visit Shibuya sky"", ""Nothing"", ""Visit TeamLab Planets"", ""Visit Takeshita Street""]","event understanding, reasoning",tie,route_112,0.5528454429554805,0.0,0.0,0.0
2,question_choices,RCAqKnvu_P0,What kind of transportation does the vlogger use to get to Shibuya Scramble Crossing?,"[""Bus"", ""Train"", ""Car"", ""Subway""]",entity recognition,tie,tie,0.5393278689008071,1.0,1.0,1.0
2,question_choices,RCAqKnvu_P0,Where does the vlogger go after visiting Shibuya Sky?,"[""Takeshita Street"", ""TeamLab Planets"", ""Mount Fuji"", ""Mega Don Quijote""]",event understanding,route_224,route_112,0.6031033652528848,0.0,1.0,0.0
2,question_choices,RCAqKnvu_P0,Where does the vlogger go after visiting Takeshita Street?,"[""TeamLab Planets"", ""Shibuya sky"", ""Asakusa"", ""Mt. Fuji""]",event understanding,tie,route_112,0.6179556045674974,0.0,0.0,0.0
2,question_choices,RCAqKnvu_P0,Where does the vlogger go after visiting TeamLab Planets?,"[""Odaiba"", ""Akihabara"", ""Asakusa"", ""Ikebukuro""]","event understanding, key information retrieval",tie,route_112,0.6249092818872348,1.0,1.0,1.0
2,question_choices,RCAqKnvu_P0,Why does everything go smoothly after the vlogger exits the airport?,"[""Because there are so many signages here"", ""Because there are so many wokers here"", ""Because there are friends to give some help"", ""Because the author fully prepares""]","reasoning, key information retrieval",tie,tie,0.5271732702716705,0.0,0.0,0.0
2,question_choices,RCAqKnvu_P0,Why is the refrigerator at the vlogger's hotel full?,"[""Hotel offers a meal prep service"", ""Hotel provides a complimentary minibar"", ""The vlogger has lots of leftover food"", ""The vlogger shares the refrigerator with other guests""]","event understanding, reasoning",tie,tie,0.505059822312151,0.0,0.0,0.0
2,question_choices,TZ0j6kr4ZJ0,Did the islanders accept help from the outside?,"[""No"", ""Yes"", ""Currently in contact with the outside world"", ""Not sure""]","reasoning, event understanding",tie,route_224,0.5557087883800319,1.0,1.0,1.0
2,question_choices,TZ0j6kr4ZJ0,What are the people holding a torch in their hand doing at night?,"[""They are hiking"", ""They are fishing"", ""They are hunting"", ""They are cooking""]",key information retrieval,tie,route_112,0.5567366825041447,0.0,0.0,0.0
2,question_choices,TZ0j6kr4ZJ0,What color is the oxygen tank that appears the last in the video?,"[""Blue"", ""Red"", ""Black"", ""Yellow""]",entity recognition,tie,route_224,0.5578637384036947,0.0,0.0,0.0
2,question_choices,TZ0j6kr4ZJ0,What color tops are most of the elementary school students wearing in the video?,"[""Yellow"", ""White"", ""Black"", ""Blue""]","entity recognition, reasoning",tie,tie,0.5304725858096834,1.0,1.0,1.0
2,question_choices,TZ0j6kr4ZJ0,What do the people preparing food in the video have in common?,"[""They are females"", ""They sing while cooking"", ""They wear hats"", ""They use the same type of utensils""]","event understanding, entity recognition",tie,route_112,0.5885796148639404,1.0,1.0,1.0
2,question_choices,TZ0j6kr4ZJ0,What is the intention behind the residents showing the photos in the video?,"[""To inform the audience that some areas here were not submerged by water in the past"", ""To demonstrate their photography hobby"", ""To share memories of their childhood"", ""To showcase their cooking skills""]","reasoning, entity recognition",tie,route_112,0.5593741297996007,1.0,1.0,1.0
2,question_choices,TZ0j6kr4ZJ0,What is the number of the student trainer that is further away from the camera compared to the 9772 student trainer?,"[""9964"", ""9946"", ""9679"", ""9619""]",key information retrieval,tie,route_224,0.5889338641124301,0.0,0.0,0.0
2,question_choices,TZ0j6kr4ZJ0,"What is the person doing while passing by the sign that has ""Climate Change Adaptation Support Project Pilot Site"" written on it?","[""Running"", ""Walking"", ""Riding a bicycle"", ""Swimming""]","entity recognition, key information retrieval",route_112,tie,0.5147247431732724,1.0,0.0,1.0
2,question_choices,TZ0j6kr4ZJ0,What is the relation between the girl wearing a school uniform and the woman wearing a floral top and a purple dress?,"[""Mother and daughter"", ""School principle and student"", ""Grandmother and granddaughter"", ""Teacher and student""]","entity recognition, reasoning",tie,route_112,0.5833868761306462,0.0,0.0,0.0
2,question_choices,TZ0j6kr4ZJ0,What type of melon is cut?,"[""Honeydew"", ""Pumpkin"", ""Cantaloupe"", ""Watermelon""]","event understanding, entity recognition",tie,tie,0.5135588299367844,0.0,0.0,0.0
2,question_choices,TZ0j6kr4ZJ0,Where do the elementary school students sit when the teacher is teaching?,"[""They sit on tables"", ""They sit on chairs"", ""They sit on the floor"", ""They stand""]",event understanding,tie,route_112,0.6080055241175574,1.0,1.0,1.0
2,question_choices,TZ0j6kr4ZJ0,Where is the person with the number 9615 on their chest being interviewed in the video?,"[""At the beach"", ""In the kitchen"", ""In the dormitory"", ""In the forest""]",event understanding,tie,tie,0.5139951628387187,0.0,0.0,0.0
2,question_choices,TZ0j6kr4ZJ0,Which fruit is shown in the video?,"[""Coconut"", ""Cherry"", ""Apple"", ""Blueberry""]",entity recognition,tie,route_112,0.5540007192350043,1.0,1.0,1.0
2,question_choices,TZ0j6kr4ZJ0,Why is there so much water on the road in the video?,"[""Because rising sea levels caused the water to inundate the road"", ""Due to a burst pipe"", ""Because of melting ice"", ""Because of heavy rainfall""]",reasoning,tie,tie,0.5032842933453441,1.0,1.0,1.0
2,question_choices,TiQBTesZUJQ,"One of the woman give the reporter a kind of beverage in a glass cup, that is ___.","[""Voldka"", ""Sparkling water"", ""Spirte"", ""Rice wine""]","entity recognition, key information retrieval",tie,tie,0.5468125239487276,1.0,1.0,1.0
2,question_choices,TiQBTesZUJQ,The video contains lots of ___ clips.,"[""Marine"", ""Plateau"", ""Rain forest"", ""Forest""]","event understanding, entity recognition",tie,route_224,0.565147046618908,1.0,1.0,1.0
2,question_choices,TiQBTesZUJQ,There is a close-up scene of a woman doing something on a leaf. She is ___.,"[""Making a fire"", ""Peeling a tree"", ""Sharpening a knife"", ""Making a food""]",event understanding,tie,tie,0.5195890675922952,0.0,0.0,0.0
2,question_choices,TiQBTesZUJQ,There is a scene of of cutting trees to get the sap in the video. Immediately after it there is a scene of man's arm. What's tattooed on the man's arm?,"[""A skull and bones"", ""A cat"", ""A word"", ""A Dog""]","entity recognition, event understanding",tie,tie,0.533980108484719,1.0,1.0,1.0
2,question_choices,TiQBTesZUJQ,What kind of transportation do the people carry on the boat?,"[""Car"", ""Bike"", ""Motocycle"", ""Skateboard""]",entity recognition,tie,tie,0.5017800710314959,1.0,1.0,1.0
2,question_choices,TiQBTesZUJQ,What kind of transportation does the reporter use to leave the tribe?,"[""Boat"", ""Bike"", ""Motorcycle"", ""Car""]","entity recognition, event understanding",tie,tie,0.511316530873763,0.0,0.0,0.0
2,question_choices,TiQBTesZUJQ,What might the reporter do?,"[""Plan to visit the Penan tribe in the near future"", ""Plan to live in the Penan tribe in the distant future"", ""Plan to live in the Penan tribe in the near future"", ""Plan to visit the Penan tribe in the more distant future""]",reasoning,route_112,route_112,0.605712507591334,1.0,0.0,1.0
2,question_choices,TiQBTesZUJQ,"What tool do people use to pick up a sticky, white to transparent food substance?","[""Chopsticks"", ""Spoon"", ""Spatulas"", ""Syringes""]",entity recognition,tie,tie,0.531632261506417,1.0,1.0,1.0
2,question_choices,TiQBTesZUJQ,When do animals move out?,"[""Noon"", ""Night"", ""Early morning"", ""Morning""]",reasoning,tie,route_112,0.5559705175525078,1.0,1.0,1.0
2,question_choices,TiQBTesZUJQ,___ is an insect appears in the video.,"[""Mantis"", ""Scorpion"", ""Spider"", ""Cockroach""]",entity recognition,tie,tie,0.5103256669244252,0.0,0.0,0.0
2,question_choices,USfvmoalqsw,How many percentage of the land is covered in forest mentioned in the video?,"[""60"", ""70"", ""40"", ""50""]",key information retrieval,tie,route_112,0.6134503581203514,1.0,1.0,1.0
2,question_choices,USfvmoalqsw,What color of the jacket does Sophia wear when she sees the crane status?,"[""Pink"", ""Black"", ""White"", ""Blue""]","event understanding, entity recognition",route_112,route_112,0.564487791717978,1.0,0.0,1.0
2,question_choices,USfvmoalqsw,What does the vlogger do after he tries a traditional hat and before he visits the white and red building?,"[""He visits the zoo, walks in the forest, talks to a boy in green shirt in the forest and visits a local market"", ""He visits the zoo, walks in the forest, visits a local market and talks to a boy in green shirt in the market"", ""He walks in the forest, visits a local market, visits the zoo, and talks to a boy in green shirt in the zoo"", ""He walks in the forest, visits the zoo, visits a local market and talks to a boy in green shirt in the market""]",summarization,tie,tie,0.5019373213524038,0.0,0.0,0.0
2,question_choices,USfvmoalqsw,What happens between the vlogger's arrive and exit the airport?,"[""Picks up the luggage, buys a simcard, checks the currency, go pass the boarder protection"", ""Picks up the luggage, buys a simcard"", ""Picks up the luggage, buys a simcard, checks the currency"", ""Picks up the luggage, checks the currency""]",summarization,tie,tie,0.5185818793537589,0.0,0.0,0.0
2,question_choices,USfvmoalqsw,What happens between the vlogger's leave from the clothing shop and before the Bhutan promotional video?,"[""He goes pass a bridge that is above a river, takes picture in front of a temple, goes to his hotel, checks the hotel and eats lunch"", ""He goes pass a bridge that is above a river, takes picture in front of a temple, drives the car back to his hotel by himself, checks the hotel and eats lunch"", ""He takes picture in front of a temple, goes pass a bridge that is above a river, goes to his hotel, checks the hotel and eats lunch"", ""He takes picture in front of a temple, goes pass a bridge that is above a river, drives the car back to his hotel by himself, checks the hotel and eats lunch""]","summarization, event understanding",tie,tie,0.5242764475826247,0.0,0.0,0.0
2,question_choices,USfvmoalqsw,What is the best word that describes the local market?,"[""Historic"", ""Simple"", ""Chaotic"", ""Fancy""]",entity recognition,tie,tie,0.5084116586822948,0.0,0.0,0.0
2,question_choices,USfvmoalqsw,What might be the most common type of grain in this city?,"[""Wheat"", ""Quinoa"", ""Rice"", ""Bread""]","reasoning, entity recognition",tie,tie,0.5027436293452014,1.0,1.0,1.0
2,question_choices,USfvmoalqsw,Where does the vlogger go at 104:44?,"[""A school"", ""An office"", ""A zoo"", ""A park""]","event understanding, temporal grounding",tie,route_112,0.5979996521361671,0.0,0.0,0.0
2,question_choices,USfvmoalqsw,Where does the vlogger go first after landing in the city?,"[""A cultural center"", ""A local market"", ""A grocery and gift store"", ""An iconic landmark""]",event understanding,route_224,route_112,0.5546923339769704,0.0,1.0,0.0
2,question_choices,USfvmoalqsw,Where does the vlogger travel to?,"[""Bhutan"", ""Indonesia"", ""China"", ""India""]","key information retrieval, event understanding",tie,route_112,0.6054728105498339,1.0,1.0,1.0
2,question_choices,USfvmoalqsw,Why does the vlogger wear a white accessory?,"[""It is culture cloth to give to the guests"", ""It is a gift from his girlfriend"", ""It is a fashion piece for newest trend"", ""It is a tool for sun protection""]",reasoning,tie,tie,0.5043704636262519,1.0,1.0,1.0
2,question_choices,USfvmoalqsw,Why does the vlogger's team park the car on the side of the road?,"[""They want to eat some fresh corn"", ""They want to make some friends"", ""They want to drink some water"", ""The car has something wrong""]",event understanding,tie,route_112,0.5722040208577936,0.0,0.0,0.0
2,question_choices,USfvmoalqsw,Why is the vlogger happy to see two Bhutanese who wear brown clothes and fake leaves hats?,"[""They are dancing and giving traditional gifts to the vlogger"", ""They are giving traditional gifts to the vlogger and are genuinely happy"", ""They are dancing and are genuinely happy"", ""They are dancing, giving traditional gifts to the vlogger and are genuinely happy""]","entity recognition, reasoning",tie,tie,0.5424378367235045,0.0,0.0,0.0
2,question_choices,Vk_Af0htZGU,How many pairs of guests participated in the program in total?,"[""42"", ""4"", ""6"", ""5""]","event understanding, entity recognition",tie,route_112,0.6033344175304712,0.0,0.0,0.0
2,question_choices,Vk_Af0htZGU,How old is Magan?,"[""27"", ""16"", ""17"", ""18""]",key information retrieval,tie,route_112,0.5605268452815844,0.0,0.0,0.0
2,question_choices,Vk_Af0htZGU,What happens right before Tawanna hugs Tyisha?,"[""Cory scolds Tyisha"", ""Tawanna hugs Cory"", ""Tawanna kisses Tyisha"", ""Cory hugs Tyisha""]",event understanding,tie,tie,0.513023280641505,0.0,0.0,0.0
2,question_choices,Vk_Af0htZGU,What is on the right side of the screen when the mother of the second female protagonist talks individually?,"[""Books"", ""Flowers"", ""Cup"", ""Painting""]",entity recognition,tie,route_224,0.5835200516051894,0.0,0.0,0.0
